ano,clube,jogador,pos11,idade,Altura,minutos,fatia,Contrato termina,Golos de cabeça/90,Golos de cabeça,Duelos aéreos/90,"Duelos aéreos ganhos, %",Golos esperados/90,Remates/90,Toques na área/90,rendimento,faixa,aereos_ganhos_90
2024,Vila Nova,Emerson Urso,EE,23.0,169.0,1003,0.2632106305317652,2027-12-31,0.0,0,3.14,20.0,0.14,1.35,1.26,0.1349905938984619,Meio,0.628
2024,Vila Nova,Luciano Naninho,CA,32.0,172.0,977,0.2563876231600544,2026-11-30,0.0,0,2.21,33.33,0.14,1.38,0.83,0.1349905938984619,Meio,0.736593
2025,CRB,Breno Herculano,CA,26.0,189.0,1226,0.3215162713076648,2026-12-31,0.29,4,8.52,43.97,0.32,2.79,4.4,0.026058706010148702,Meio,3.746244
2025,Ferroviária,Carlão,CA,33.0,186.0,3375,0.8841390807335079,2026-11-30,0.11,4,6.99,33.59,0.35,1.6,2.8,-0.1029515506356915,Cai,2.3479410000000005
2025,CRB,Mikael,CA,26.0,184.0,1895,0.49696030516152107,2027-11-30,0.14,3,4.18,30.68,0.39,2.85,4.13,0.026058706010148702,Meio,1.282424
2025,Criciúma,Rodrigo,ZD,38.0,187.0,3611,0.9342600432778249,2027-12-31,0.07,3,6.46,64.48,0.11,0.62,0.87,0.16389233609701992,Meio,4.165408
2025,Criciúma,Nicolas,CA,35.0,180.0,2459,0.636207545394675,2026-12-31,0.11,3,7.72,37.44,0.32,1.35,2.82,0.16389233609701992,Meio,2.8903679999999996
2025,Goiás,Anselmo Ramon,CA,37.0,182.0,3153,0.826651730384212,2026-11-30,0.09,3,3.85,28.15,0.29,1.31,2.48,0.18432141977477623,Meio,1.083775
2025,Paysandu,Maurício Garcez,EE,28.0,183.0,2046,0.550457369270655,2028-12-31,0.13,3,5.54,41.27,0.31,2.95,3.56,-0.6162871790296546,Cai,2.2863580000000003
2025,Paysandu,Diogo de Oliveira,CA,28.0,194.0,1391,0.374235679694761,2026-12-31,0.19,3,7.76,39.17,0.29,1.62,3.11,-0.6162871790296546,Cai,3.0395920000000003
2025,Amazonas,Luan Silva,CA,33.0,,1388,0.3592470588235294,,0.13,2,6.81,32.38,0.28,2.53,1.82,-0.43849531608121006,Cai,2.205078
2025,Amazonas,Jackson,ZD,35.0,186.0,945,0.24458823529411766,,0.19,2,5.33,75.0,0.1,0.76,0.67,-0.43849531608121006,Cai,3.9975
2025,América-MG,Willian,CA,38.0,171.0,2604,0.6653349437889065,2026-11-30,0.07,2,1.45,23.81,0.42,2.32,2.9,-0.2729286899575676,Meio,0.34524499999999997
2025,América-MG,Cauan Barros,MED,21.0,175.0,1551,0.3962882096069869,2027-12-31,0.12,2,5.16,56.18,0.08,1.33,0.58,-0.2729286899575676,Meio,2.898888
2025,Athletic,Neto Costa,CA,28.0,184.0,1502,0.394075275485379,2026-12-31,0.12,2,5.81,25.77,0.34,1.62,2.4,-0.25515217038773663,Meio,1.4972369999999997
2025,Athletico-PR,Alan Kardec,CA,36.0,190.0,1238,0.3176358080843421,2026-11-30,0.15,2,9.38,34.11,0.39,2.33,3.2,0.02205482936045411,Sobe,3.1995180000000003
2025,Atlético-GO,Guilherme Romão,LE,27.0,176.0,2764,0.7467701527730018,2028-12-31,0.07,2,3.48,46.73,0.08,0.62,1.17,-0.17129172835880957,Meio,1.626204
2025,Avaí,Cléber,CA,28.0,199.0,3179,0.8304597701149425,,0.06,2,9.82,40.35,0.3,1.93,2.43,0.13789190342337299,Meio,3.9623700000000004
2025,Botafogo-SP,Alexandre Jesus,CA,23.0,184.0,1420,0.3716127804344206,2029-06-08,0.13,2,8.87,32.14,0.33,1.9,2.73,-0.16081920676051564,Meio,2.850818
2025,Coritiba,Gustavo Coutinho,CA,26.0,186.0,2042,0.528020686412788,2027-12-31,0.09,2,6.43,30.14,0.28,2.12,2.73,0.3020744628088641,Sobe,1.938002
2025,Cuiabá,Carlos Alberto,CA,23.0,181.0,1492,0.3891220333357043,2029-12-31,0.12,2,3.38,14.29,0.31,1.87,3.86,-0.047812121412182496,Meio,0.483002
2025,Goiás,Messias,ZD,30.0,192.0,2843,0.7453761083039375,2027-12-31,0.06,2,4.72,70.47,0.03,0.41,0.38,0.18432141977477623,Meio,3.3261839999999996
2025,Novorizontino,Nathan Fogaça,CA,26.0,178.0,1016,0.26060394077183163,2027-12-31,0.18,2,4.16,40.43,0.35,3.01,3.37,0.23969321997361304,Meio,1.681888
2025,Novorizontino,Caio Dantas,CA,32.0,177.0,936,0.24008394543546696,2026-11-30,0.19,2,3.56,32.43,0.34,1.92,3.08,0.23969321997361304,Meio,1.154508
2025,Operário-PR,Índio,VOL,32.0,185.0,2291,0.60574958536644,2026-11-30,0.08,2,2.99,50.0,0.04,0.75,0.79,-0.16974957944782654,Meio,1.495
2025,Operário-PR,Daniel Amorim,CA,35.0,191.0,1160,0.3067086508184506,2026-11-30,0.16,2,10.94,29.79,0.42,2.02,2.95,-0.16974957944782654,Meio,3.2590259999999995
2025,Remo,Caio Vinícius,VOL,26.0,187.0,2549,0.6640064413763705,,0.07,2,3.92,46.85,0.07,0.64,0.71,0.10143384811159062,Sobe,1.8365200000000002
2025,Amazonas,Kevin Ramírez,CA,31.0,179.0,2447,0.6333411764705883,2026-12-31,0.04,1,6.18,29.17,0.28,2.43,3.86,-0.43849531608121006,Cai,1.802706
2025,Amazonas,Henrique Almeida,CA,34.0,177.0,2283,0.5908941176470588,,0.04,1,3.94,20.0,0.2,1.97,2.48,-0.43849531608121006,Cai,0.7879999999999999
2025,Amazonas,Léo Coelho,ZE,32.0,190.0,1315,0.3403529411764706,,0.07,1,5.48,63.75,0.05,0.48,0.75,-0.43849531608121006,Cai,3.4935
2025,América-MG,Lucão,ZE,29.0,187.0,3750,0.9581436402490011,,0.02,1,4.32,66.11,0.04,0.43,0.65,-0.2729286899575676,Meio,2.8559520000000003
2025,América-MG,Ricardo Silva,ZD,33.0,190.0,2859,0.7304887113258385,2026-11-30,0.03,1,4.82,60.13,0.02,0.22,0.28,-0.2729286899575676,Meio,2.8982660000000005
2025,América-MG,Júlio César,LD,21.0,186.0,2474,0.6321192975936077,2027-12-31,0.04,1,4.44,47.54,0.07,0.62,1.09,-0.2729286899575676,Meio,2.110776
2025,América-MG,Miguelito,ED,21.0,177.0,1987,0.5076883768466041,2029-05-31,0.05,1,1.0,31.82,0.27,2.4,3.03,-0.2729286899575676,Meio,0.3182
2025,América-MG,Stênio,ED,22.0,180.0,1502,0.3837684660410666,2029-06-30,0.06,1,2.16,30.56,0.12,1.2,3.36,-0.2729286899575676,Meio,0.660096
2025,Athletic,Sidimar,ZE,33.0,186.0,3401,0.8923102609359347,2026-12-31,0.03,1,3.73,64.54,0.01,0.19,0.4,-0.25515217038773663,Meio,2.4073420000000003
2025,Athletic,Welinton Torrão,ED,26.0,183.0,2366,0.620760387349139,2028-06-30,0.04,1,3.61,48.42,0.14,1.29,3.08,-0.25515217038773663,Meio,1.747962
2025,Athletic,David Braga,MEI,23.0,186.0,2303,0.6042312646090732,2027-12-31,0.04,1,1.84,31.91,0.16,1.25,1.95,-0.25515217038773663,Meio,0.587144
2025,Athletic,Ronaldo Tavares,CA,27.0,194.0,2037,0.5344416352621285,2028-12-31,0.04,1,5.35,52.07,0.39,1.86,3.93,-0.25515217038773663,Meio,2.785745
2025,Athletic,Yuri,LE,29.0,173.0,1751,0.459404665362782,2026-11-30,0.05,1,1.7,30.3,0.11,0.82,1.28,-0.25515217038773663,Meio,0.5151
2025,Athletico-PR,Léo,ZE,29.0,183.0,2411,0.6185944533855807,2028-12-31,0.04,1,2.35,53.97,0.02,0.22,0.26,0.02205482936045411,Sobe,1.268295
2025,Athletico-PR,K. Viveros,CA,25.0,180.0,1855,0.47594056865626383,2028-06-30,0.05,1,3.64,22.67,0.34,2.13,3.35,0.02205482936045411,Sobe,0.8251880000000001
2025,Athletico-PR,G. Benavídez,LD,29.0,175.0,1735,0.4451519604413034,2028-12-31,0.05,1,1.24,41.67,0.08,0.57,1.19,0.02205482936045411,Sobe,0.516708
2025,Atlético-GO,Alix,ZD,25.0,195.0,1838,0.49658594095397157,2028-12-31,0.05,1,5.39,68.18,0.11,0.64,0.83,-0.17129172835880957,Meio,3.6749020000000003
2025,Atlético-GO,Lelê,CA,27.0,189.0,1559,0.42120646460676914,2028-12-31,0.06,1,5.54,40.63,0.31,2.94,3.46,-0.17129172835880957,Meio,2.250902
2025,Avaí,Eduardo Brock,ZE,34.0,186.0,3698,0.9660397074190178,2027-12-31,0.02,1,2.85,68.38,0.02,0.32,0.34,0.13789190342337299,Meio,1.9488299999999998
2025,Avaí,Jonathan Costa,ZD,30.0,186.0,2758,0.7204806687565308,2026-11-30,0.03,1,4.41,51.11,0.05,0.42,0.59,0.13789190342337299,Meio,2.2539510000000003
2025,Avaí,JP,MED,20.0,176.0,1856,0.48484848484848486,2027-12-31,0.05,1,2.09,27.91,0.23,1.41,1.75,0.13789190342337299,Meio,0.5833189999999999
2025,Avaí,Hygor,CA,32.0,186.0,946,0.2471264367816092,2026-11-30,0.1,1,7.04,33.78,0.23,1.43,2.95,0.13789190342337299,Meio,2.3781120000000002
2025,Botafogo-SP,L. Maciel,VOL,29.0,180.0,2570,0.6725667927580711,2026-12-31,0.04,1,1.26,41.67,0.08,1.79,0.91,-0.16081920676051564,Meio,0.525042
2025,Botafogo-SP,Ericson,ZD,26.0,184.0,2296,0.6008612280826969,2026-11-30,0.04,1,4.31,67.27,0.03,0.31,0.39,-0.16081920676051564,Meio,2.899336999999999
2025,Botafogo-SP,Gabriel Bispo,VOL,28.0,177.0,2244,0.5872528727428449,,0.04,1,5.45,56.62,0.06,1.48,0.96,-0.16081920676051564,Meio,3.0857900000000003
2025,Botafogo-SP,Wesley Dias,VOL,30.0,181.0,1622,0.42447600694692267,2026-11-30,0.06,1,4.16,57.33,0.06,0.78,1.11,-0.16081920676051564,Meio,2.384928
2025,Botafogo-SP,Vilar,ZE,25.0,190.0,1114,0.29153284324221446,2026-11-30,0.08,1,5.09,68.25,0.1,0.65,0.73,-0.16081920676051564,Meio,3.473925
2025,Botafogo-SP,Léo Gamalho,CA,39.0,188.0,912,0.23866961672971237,2026-11-30,0.1,1,9.18,32.26,0.33,1.09,1.58,-0.16081920676051564,Meio,2.961468
2025,CRB,Thiaguinho,ED,24.0,170.0,2730,0.7159375372511623,2027-12-31,0.03,1,1.85,35.71,0.27,2.93,3.49,0.026058706010148702,Meio,0.6606350000000001
2025,Chapecoense,Rafael Carvalheira,MED,26.0,176.0,3540,0.9135698198198198,2026-11-30,0.03,1,1.22,18.75,0.14,1.55,0.99,0.3687618280363034,Sobe,0.22875
2025,Chapecoense,Eduardo Doma,ZD,27.0,187.0,2950,0.7613081831831832,2027-12-31,0.03,1,3.29,53.7,0.04,0.49,0.52,0.3687618280363034,Sobe,1.76673
2025,Chapecoense,Marcinho,CA,30.0,176.0,2540,0.6554992492492492,2026-11-30,0.04,1,2.41,30.88,0.16,1.7,2.59,0.3687618280363034,Sobe,0.744208
2025,Chapecoense,Victor Caetano,ZD,27.0,186.0,2514,0.6487894144144144,2027-12-15,0.04,1,4.01,58.93,0.03,0.29,0.36,0.3687618280363034,Sobe,2.3630929999999997
2025,Chapecoense,N. Pessôa,CA,31.0,182.0,2203,0.5685294669669669,2027-04-30,0.04,1,5.8,25.35,0.17,1.84,2.25,0.3687618280363034,Sobe,1.4703
2025,Coritiba,Maicon,ZD,36.0,191.0,3021,0.7811706629055006,2026-12-31,0.03,1,3.87,63.85,0.01,0.09,0.21,0.3020744628088641,Sobe,2.4709950000000003
2025,Coritiba,Alex Silva,LD,31.0,184.0,2200,0.5688763516690174,2027-11-30,0.04,1,4.58,59.82,0.06,0.9,1.68,0.3020744628088641,Sobe,2.739756
2025,Criciúma,Jhonata Robert,ED,25.0,179.0,2156,0.5578135290243673,2027-12-31,0.04,1,3.17,31.58,0.18,2.67,2.17,0.16389233609701992,Meio,1.001086
2025,Criciúma,Marcelo Hermes,LE,30.0,177.0,1210,0.31305861322796125,2026-12-31,0.07,1,2.45,51.52,0.16,1.26,1.19,0.16389233609701992,Meio,1.2622400000000003
2025,Cuiabá,Nathan,ZD,30.0,188.0,2309,0.6022002513218104,2027-06-30,0.04,1,5.61,65.97,0.01,0.27,0.31,-0.047812121412182496,Meio,3.700917
2025,Cuiabá,Bruno Alves,ZD,34.0,185.0,2151,0.5609929582473859,2027-12-31,0.04,1,4.14,77.78,0.13,0.42,0.46,-0.047812121412182496,Meio,3.2200919999999997
2025,Cuiabá,Alan Empereur,ZE,31.0,186.0,1978,0.5158735803874149,2026-12-31,0.05,1,3.5,58.44,0.1,0.64,0.68,-0.047812121412182496,Meio,2.0454
2025,Cuiabá,Juan Christian,EE,24.0,177.0,1693,0.44154396946202906,2027-12-31,0.05,1,1.38,26.92,0.2,2.66,3.83,-0.047812121412182496,Meio,0.371496
2025,Cuiabá,Patrick De Lucca,MED,25.0,180.0,1556,0.40581359508736986,2026-11-30,0.06,1,2.89,56.0,0.07,0.52,0.93,-0.047812121412182496,Meio,1.6184
2025,Cuiabá,Lucas Mineiro,MED,29.0,188.0,1512,0.3943381463830998,2026-12-31,0.06,1,3.87,46.15,0.06,1.01,0.77,-0.047812121412182496,Meio,1.786005
2025,Ferroviária,Gustavo Medina,ZD,24.0,184.0,2556,0.6695879971421766,2026-12-31,0.04,1,3.59,54.9,0.04,0.32,0.46,-0.1029515506356915,Cai,1.9709099999999997
2025,Ferroviária,Juninho,EE,30.0,175.0,2277,0.5964991664682067,2026-11-30,0.04,1,2.85,31.94,0.25,2.09,2.13,-0.1029515506356915,Cai,0.9102900000000002
2025,Ferroviária,Thiago Lopes,ED,28.0,178.0,1820,0.4767801857585139,,0.05,1,1.68,29.41,0.16,1.48,1.83,-0.1029515506356915,Cai,0.49408799999999997
2025,Goiás,Rafael Gava,MED,32.0,178.0,2276,0.5967203737248546,2026-11-30,0.04,1,1.54,58.97,0.04,0.91,0.79,0.18432141977477623,Meio,0.908138
2025,Goiás,Moraes,LE,27.0,170.0,1661,0.4354800266946325,2026-11-30,0.05,1,3.68,52.94,0.09,1.57,1.73,0.18432141977477623,Meio,1.948192
2025,Goiás,Jája Silva,ED,26.0,175.0,1486,0.38959862713318716,2028-12-31,0.06,1,2.54,11.9,0.43,3.45,3.63,0.18432141977477623,Meio,0.30226000000000003
2025,Goiás,Gonzalo Freitas,VOL,33.0,186.0,1255,0.32903517971207935,2026-12-31,0.07,1,5.24,67.12,0.1,1.0,0.72,0.18432141977477623,Meio,3.5170880000000007
2025,Novorizontino,César Martins,ZD,32.0,191.0,2616,0.6710038474991256,2026-11-30,0.03,1,3.58,58.65,0.05,0.17,0.41,0.23969321997361304,Meio,2.09967
2025,Novorizontino,João Vitor,ZE,20.0,189.0,2445,0.627142357467646,2028-12-31,0.04,1,3.06,63.86,0.05,0.44,0.48,0.23969321997361304,Meio,1.954116
2025,Novorizontino,Bruno José,ED,27.0,173.0,1572,0.4032179083595663,2026-11-30,0.06,1,3.49,44.26,0.11,1.43,1.95,0.23969321997361304,Meio,1.5446739999999999
2025,Novorizontino,Rafael Donato,ZD,36.0,193.0,1020,0.2616299405386499,,0.09,1,5.56,77.78,0.18,1.15,1.15,0.23969321997361304,Meio,4.324568
2025,Operário-PR,Neto Paraíba,MED,33.0,179.0,2340,0.6187053818234262,2026-11-30,0.04,1,3.42,50.56,0.08,1.85,1.38,-0.16974957944782654,Meio,1.729152
2025,Paysandu,Thiago Heleno,ZE,36.0,185.0,958,0.25774103605146015,,0.09,1,4.13,61.36,0.02,0.28,0.38,-0.6162871790296546,Cai,2.5341679999999998
2025,Remo,Pedro Rocha,EE,30.0,175.0,2972,0.774196604068487,2026-12-31,0.03,1,1.51,38.0,0.39,3.09,2.57,0.10143384811159062,Sobe,0.5738
2025,Remo,Reynaldo,ZE,28.0,186.0,2448,0.6376962606862907,,0.04,1,3.82,49.04,0.05,0.18,0.26,0.10143384811159062,Sobe,1.8733279999999999
2025,Remo,Marcelinho,LD,27.0,169.0,1923,0.5009354204655789,,0.05,1,3.32,45.07,0.05,0.8,0.84,0.10143384811159062,Sobe,1.496324
2025,Remo,Jáderson,MED,25.0,170.0,1679,0.43737419186776233,2027-12-31,0.05,1,2.47,36.96,0.07,0.86,0.75,0.10143384811159062,Sobe,0.9129120000000001
2025,Remo,Giovanni Pavani,MED,28.0,178.0,1329,0.3462002983872877,2027-12-31,0.07,1,5.35,51.9,0.07,1.29,0.88,0.10143384811159062,Sobe,2.7766499999999996
2025,Remo,Luan Gonçalves,VOL,25.0,188.0,1015,0.26440429109337626,2026-12-31,0.09,1,2.75,64.52,0.1,0.8,0.8,0.10143384811159062,Sobe,1.7742999999999998
2025,Remo,João Pedro,CA,28.0,185.0,946,0.246430009235797,2027-12-31,0.1,1,5.9,30.65,0.29,1.24,2.57,0.10143384811159062,Sobe,1.8083500000000001
2025,Vila Nova,João Vieira,VOL,27.0,173.0,3244,0.8508953907051052,2027-12-31,0.03,1,1.25,37.78,0.11,0.69,0.69,-0.05517595873139092,Meio,0.47225
2025,Vila Nova,Tiago Pagnussat,ZD,35.0,191.0,3022,0.7926651882585783,2026-12-31,0.03,1,5.75,69.43,0.07,0.74,0.8,-0.05517595873139092,Meio,3.9922250000000004
2025,Vila Nova,Gabriel Poveda,CA,27.0,183.0,2049,0.5374490306888905,2026-12-31,0.04,1,6.46,32.65,0.31,1.93,2.72,-0.05517595873139092,Meio,2.10919
2025,Vila Nova,Igor Henrique,MEI,33.0,183.0,1856,0.48682547630970263,2026-11-30,0.05,1,3.44,33.8,0.1,0.87,0.82,-0.05517595873139092,Meio,1.16272
2025,Vila Nova,Bernardo Schappo,ZE,26.0,191.0,1210,0.31738083315449367,2028-06-30,0.07,1,4.83,64.62,0.08,0.67,0.97,-0.05517595873139092,Meio,3.1211460000000004
2025,Vila Nova,Peter Roman,ZD,24.0,189.0,985,0.25836373608031094,2026-11-30,0.09,1,4.02,52.27,0.06,0.27,0.27,-0.05517595873139092,Meio,2.101254
2025,Volta Redonda,Gabriel Pinheiro,ZD,28.0,,2232,0.5868489614456103,2026-12-31,0.04,1,5.36,57.14,0.03,0.36,0.56,-0.14732887629476143,Cai,3.062704
2025,Volta Redonda,André Luiz,VOL,30.0,183.0,1910,0.5021870593015751,2026-11-30,0.05,1,3.35,53.52,0.1,1.37,0.66,-0.14732887629476143,Cai,1.79292
2025,Volta Redonda,Gabriel Bahia,ZE,26.0,,1593,0.41883978296722996,2027-03-31,0.06,1,5.14,57.14,0.07,0.85,0.68,-0.14732887629476143,Cai,2.9369959999999997
2025,Amazonas,Fabiano,LE,35.0,180.0,3118,0.8070117647058824,,0.0,0,3.69,46.88,0.02,0.26,0.46,-0.43849531608121006,Cai,1.729872
2025,Amazonas,Larry Vásquez,MED,32.0,186.0,2908,0.7526588235294118,2026-12-31,0.0,0,2.23,54.17,0.01,0.31,0.31,-0.43849531608121006,Cai,1.207991
2025,Amazonas,Alexis Alvariño,ZD,24.0,182.0,2003,0.5184235294117647,2026-12-31,0.0,0,2.29,39.22,0.02,0.36,0.31,-0.43849531608121006,Cai,0.898138
2025,Amazonas,Renan,GOL,36.0,190.0,1746,0.4519058823529412,2027-12-31,0.0,0,0.31,100.0,0.0,0.0,0.0,-0.43849531608121006,Cai,0.31
2025,Amazonas,N. Castrillón,LD,29.0,183.0,1698,0.4394823529411765,2026-11-30,0.0,0,3.6,52.94,0.09,0.53,0.58,-0.43849531608121006,Cai,1.90584
2025,Amazonas,Rafael Tavares,CA,34.0,175.0,1673,0.4330117647058824,2026-12-31,0.0,0,3.23,31.67,0.11,1.4,1.34,-0.43849531608121006,Cai,1.022941
2025,Amazonas,J. Torres,ED,28.0,167.0,1413,0.36571764705882354,,0.0,0,0.38,33.33,0.15,2.1,1.72,-0.43849531608121006,Cai,0.126654
2025,Amazonas,Gabriel Domingos,MED,24.0,,1180,0.3054117647058824,2026-11-30,0.0,0,4.65,37.7,0.12,1.68,1.3,-0.43849531608121006,Cai,1.7530500000000004
2025,Amazonas,Erick Varão,MED,29.0,182.0,1160,0.30023529411764704,,0.0,0,4.58,45.76,0.11,1.32,1.63,-0.43849531608121006,Cai,2.095808
2025,Amazonas,D. Torres,MEI,22.0,179.0,1148,0.2971294117647059,,0.0,0,2.12,51.85,0.11,1.33,1.72,-0.43849531608121006,Cai,1.09922
2025,Amazonas,Carlos Akapo,LD,32.0,179.0,1062,0.27487058823529414,2027-06-30,0.0,0,4.75,60.71,0.01,0.25,0.68,-0.43849531608121006,Cai,2.883725
2025,Amazonas,Diego Zabala,EE,33.0,171.0,906,0.23449411764705883,2026-12-31,0.0,0,1.59,18.75,0.19,1.79,2.28,-0.43849531608121006,Cai,0.298125
2025,América-MG,Paulinho,LE,21.0,,2020,0.5161200408807953,2029-12-31,0.0,0,1.29,37.93,0.02,0.58,0.62,-0.2729286899575676,Meio,0.48929700000000004
2025,América-MG,Kauã Diniz,MED,21.0,,1927,0.49235807860262004,2026-12-31,0.0,0,1.45,45.16,0.04,1.07,0.56,-0.2729286899575676,Meio,0.65482
2025,América-MG,Figueiredo,EE,23.0,178.0,1841,0.4703846511195763,2028-06-30,0.0,0,3.03,32.26,0.27,2.64,3.47,-0.2729286899575676,Meio,0.9774779999999998
2025,América-MG,Matheus Mendes,GOL,26.0,191.0,1813,0.4632305119390504,2028-06-30,0.0,0,0.35,85.71,0.0,0.0,0.0,-0.2729286899575676,Meio,0.29998499999999995
2025,América-MG,Miquéias,MED,24.0,187.0,1787,0.45658738269999066,2026-12-31,0.0,0,2.32,43.48,0.07,1.11,1.51,-0.2729286899575676,Meio,1.0087359999999999
2025,América-MG,Marlon,LE,31.0,177.0,1689,0.43154789556815015,2026-12-31,0.0,0,2.24,42.86,0.04,0.64,0.8,-0.2729286899575676,Meio,0.9600640000000001
2025,América-MG,Mariano,LD,39.0,177.0,1623,0.41468456749976773,,0.0,0,1.05,42.11,0.0,0.0,0.11,-0.2729286899575676,Meio,0.44215499999999996
2025,América-MG,Felipe Amaral,MED,22.0,174.0,1533,0.3916891201337917,2027-12-31,0.0,0,1.94,45.45,0.05,1.35,0.7,-0.2729286899575676,Meio,0.88173
2025,América-MG,Gustavo,GOL,32.0,187.0,1416,0.36179503855802286,,0.0,0,0.32,100.0,0.0,0.0,0.0,-0.2729286899575676,Meio,0.32
2025,América-MG,F. Elizari,MEI,34.0,173.0,1220,0.31171606429434173,2026-11-30,0.0,0,0.81,27.27,0.13,1.25,1.25,-0.2729286899575676,Meio,0.220887
2025,América-MG,Yago,MED,19.0,,1044,0.26674718944532194,2028-12-31,0.0,0,2.16,28.0,0.01,0.6,0.43,-0.2729286899575676,Meio,0.6048
2025,América-MG,Arthur Sousa,CA,22.0,184.0,984,0.2514168912013379,2028-12-31,0.0,0,4.66,37.25,0.19,1.74,4.21,-0.2729286899575676,Meio,1.7358500000000001
2025,Athletic,Adriel,GOL,24.0,195.0,2937,0.7705719601202118,2029-06-30,0.0,0,0.43,100.0,0.01,0.06,0.0,-0.25515217038773663,Meio,0.43
2025,Athletic,Sandry,VOL,23.0,174.0,2710,0.7110146448504507,2026-12-31,0.0,0,0.6,33.33,0.02,0.56,0.3,-0.25515217038773663,Meio,0.19997999999999996
2025,Athletic,Douglas Pelé,LD,26.0,171.0,2688,0.7052425702428088,2027-12-31,0.0,0,2.85,40.0,0.08,1.1,0.94,-0.25515217038773663,Meio,1.14
2025,Athletic,Rodrigo Gelado,LE,21.0,178.0,2386,0.6260077279015408,2027-12-31,0.0,0,4.19,58.56,0.03,0.64,0.91,-0.25515217038773663,Meio,2.4536640000000003
2025,Athletic,Marcelo Ajul,ZD,22.0,,2021,0.530243762820207,2027-12-31,0.0,0,3.96,58.43,0.04,0.27,0.22,-0.25515217038773663,Meio,2.313828
2025,Athletic,Max,EE,23.0,184.0,1892,0.4963984162572151,2026-11-30,0.0,0,1.52,50.0,0.17,1.76,3.71,-0.25515217038773663,Meio,0.76
2025,Athletic,Fabrício Isidoro,VOL,33.0,172.0,1508,0.39564947765109953,2026-11-30,0.0,0,1.55,46.15,0.01,0.3,0.42,-0.25515217038773663,Meio,0.715325
2025,Athletic,Wesley Gasolina,LD,25.0,177.0,1241,0.3255974812765348,2026-11-30,0.0,0,0.94,23.08,0.02,0.8,0.58,-0.25515217038773663,Meio,0.21695199999999995
2025,Athletic,Amorim,VOL,20.0,177.0,1159,0.30408338501168725,2030-06-30,0.0,0,1.63,28.57,0.1,1.24,0.85,-0.25515217038773663,Meio,0.46569099999999997
2025,Athletic,Fernando Martínez,VOL,31.0,176.0,943,0.24741210704574726,,0.0,0,3.34,42.86,0.02,0.48,0.38,-0.25515217038773663,Meio,1.431524
2025,Athletico-PR,B. Zapelli,MED,23.0,181.0,2829,0.7258414386676929,2028-07-01,0.0,0,2.16,47.06,0.17,2.29,1.43,0.02205482936045411,Sobe,1.016496
2025,Athletico-PR,Filipinho,MED,23.0,183.0,2340,0.6003778601917291,2027-12-31,0.0,0,2.08,48.15,0.02,0.73,0.38,0.02205482936045411,Sobe,1.00152
2025,Athletico-PR,Santos,GOL,35.0,188.0,2124,0.5449583654048002,2026-12-31,0.0,0,0.17,100.0,0.0,0.0,0.0,0.02205482936045411,Sobe,0.17
2025,Athletico-PR,Patrick,MED,33.0,176.0,2082,0.534182352529564,2026-12-31,0.0,0,2.2,41.18,0.12,0.91,1.43,0.02205482936045411,Sobe,0.90596
2025,Athletico-PR,L. Esquivel,LE,23.0,183.0,2042,0.5239194831245773,2029-06-30,0.0,0,1.94,61.36,0.04,1.01,0.75,0.02205482936045411,Sobe,1.1903839999999999
2025,Athletico-PR,Luiz Fernando,EE,28.0,178.0,2040,0.5234063396543279,2027-12-31,0.0,0,3.88,30.68,0.18,2.12,3.44,0.02205482936045411,Sobe,1.1903839999999999
2025,Athletico-PR,Mycael,GOL,21.0,190.0,1700,0.4361719497119399,2028-12-31,0.0,0,0.16,100.0,0.0,0.0,0.0,0.02205482936045411,Sobe,0.16
2025,Athletico-PR,S. Mendoza,ED,33.0,172.0,1612,0.4135936370209689,2027-12-31,0.0,0,1.06,47.37,0.25,1.73,2.07,0.02205482936045411,Sobe,0.5021220000000001
2025,Athletico-PR,Arthur Dias,ZE,18.0,,1529,0.39229818300562125,2028-12-31,0.0,0,3.3,67.86,0.04,0.59,0.65,0.02205482936045411,Sobe,2.2393799999999997
2025,Athletico-PR,J. Aguirre,ZD,29.0,185.0,1310,0.33610897301331844,2027-12-31,0.0,0,5.36,48.72,0.05,0.27,0.55,0.02205482936045411,Sobe,2.6113920000000004
2025,Athletico-PR,Kauã Moraes,LD,18.0,,1217,0.31224780164672405,2030-08-31,0.0,0,1.55,38.1,0.09,0.96,1.33,0.02205482936045411,Sobe,0.59055
2025,Athletico-PR,Habraão,ZD,24.0,187.0,1204,0.30891236909010333,2028-02-28,0.0,0,6.65,60.67,0.04,0.67,0.97,0.02205482936045411,Sobe,4.034555
2025,Athletico-PR,Lucas Belezi,ZD,22.0,186.0,1120,0.287360343339631,2028-11-30,0.0,0,3.78,61.7,0.01,0.16,0.16,0.02205482936045411,Sobe,2.3322599999999998
2025,Athletico-PR,Léo Derik,LE,20.0,,1066,0.2735054696428988,2029-12-31,0.0,0,2.53,53.33,0.09,0.34,1.44,0.02205482936045411,Sobe,1.3492489999999997
2025,Athletico-PR,Raul,VOL,29.0,180.0,995,0.2552888764490472,2027-12-31,0.0,0,2.17,50.0,0.02,0.45,0.0,0.02205482936045411,Sobe,1.085
2025,Athletico-PR,J. Mendoza Valencia,ED,32.0,,978,0.2509271569519278,,0.0,0,1.29,35.71,0.23,1.29,1.56,0.02205482936045411,Sobe,0.460659
