ano,clube,sid,nome,minutos,titularidades,nota_media,touches,keyPass,bigChanceCreated,bigChanceMissed,goals,goalAssist,expectedGoals,expectedAssists,totalProgression,progressiveBallCarriesCount,ballRecovery,interceptionWon,duelWon,duelLost,aerialWon,aerialLost,topSpeed,kilometersCovered,numberOfSprints,metersCoveredHighSpeedRunningKm,rating_sd,jogos,keyPass_p90,bigChanceCreated_p90,bigChanceMissed_p90,goals_p90,goalAssist_p90,expectedGoals_p90,expectedAssists_p90,totalProgression_p90,progressiveBallCarriesCount_p90,ballRecovery_p90,interceptionWon_p90,kilometersCovered_p90,numberOfSprints_p90,metersCoveredHighSpeedRunningKm_p90,duelos_pct,aereos_pct,chave
2023,Ituano,1086456,Brayan Kruger,112.0,1,6.7,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,6.0,4.0,2.0,,0.0,0.0,0.0,,8,0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.214,0.0,0.0,0.0,0.0,0.538,0.667,brayan kruger
2023,Ituano,1086464,Diego Quirino,1436.0,12,6.753,516.0,14.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,83.0,108.0,22.0,47.0,,0.0,0.0,0.0,0.593,32,0.877,0.125,0.188,0.313,0.0,0.0,0.0,0.0,0.0,2.507,0.188,0.0,0.0,0.0,0.435,0.319,diego quirino
2023,Ituano,1105596,Matheus Cadorini,987.0,13,6.771,257.0,7.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,31.0,57.0,14.0,29.0,,0.0,0.0,0.0,0.576,18,0.638,0.182,0.456,0.365,0.091,0.0,0.0,0.0,0.0,1.094,0.0,0.0,0.0,0.0,0.352,0.326,matheus cadorini
2023,Ituano,1105974,Emerson Urso,385.0,3,6.573,146.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,28.0,43.0,5.0,11.0,,0.0,0.0,0.0,0.265,14,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.675,0.234,0.0,0.0,0.0,0.394,0.312,emerson urso
2023,Ituano,1106143,Wesley Pomba,1167.0,16,6.594,413.0,15.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,49.0,6.0,44.0,91.0,8.0,20.0,,0.0,0.0,0.0,0.263,19,1.157,0.077,0.231,0.231,0.0,0.0,0.0,0.0,0.0,3.779,0.463,0.0,0.0,0.0,0.326,0.286,wesley pomba
2023,Ituano,1107995,Paulo Victor,1157.0,14,6.953,452.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,91.0,113.0,33.0,45.0,,0.0,0.0,0.0,0.491,15,0.622,0.078,0.0,0.311,0.0,0.0,0.0,0.0,0.0,3.111,0.078,0.0,0.0,0.0,0.446,0.423,paulo victor
2023,Ituano,1110657,Vinni Faria,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,vinni faria
2023,Ituano,1119736,Robinho,358.0,3,6.625,204.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,4.0,27.0,27.0,8.0,7.0,,0.0,0.0,0.0,1.061,18,1.257,0.503,0.251,0.0,0.251,0.0,0.0,0.0,0.0,5.279,1.006,0.0,0.0,0.0,0.5,0.533,robinho
2023,Ituano,1120738,Rafael Carvalheira,1786.0,18,6.724,790.0,16.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,56.0,11.0,55.0,86.0,9.0,18.0,,0.0,0.0,0.0,0.535,36,0.806,0.101,0.05,0.101,0.05,0.0,0.0,0.0,0.0,2.822,0.554,0.0,0.0,0.0,0.39,0.333,rafael carvalheira
2023,Ituano,1124162,Matheus Aluisio,149.0,1,6.72,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,13.0,9.0,3.0,1.0,,0.0,0.0,0.0,,23,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.228,4.228,0.0,0.0,0.0,0.591,0.75,matheus aluisio
2023,Ituano,1126008,Madison Rafael Ferreira Alves,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,madison rafael ferreira alves
2023,Ituano,1175501,Kaique Clemente,42.0,0,6.8,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,,0.0,0.0,0.0,,4,2.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286,0.0,0.0,0.0,0.0,0.857,,kaique clemente
2023,Ituano,1177066,Zé Carlos,55.0,0,6.475,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,8.0,2.0,1.0,,0.0,0.0,0.0,,5,1.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.818,1.636,0.0,0.0,0.0,0.333,0.667,ze carlos
2023,Ituano,1474396,Erik do Nascimento,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,erik do nascimento
2023,Ituano,1488035,Léo Aragão,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,leo aragao
2023,Ituano,1495233,Vinicius Poz,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,,,,,,,,,,,,,,,,,vinicius poz
2023,Ituano,1498671,Kauan Richard,853.0,9,6.858,640.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,9.0,50.0,27.0,10.0,6.0,,0.0,0.0,0.0,0.387,21,0.528,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.853,0.95,0.0,0.0,0.0,0.649,0.625,kauan richard
2023,Ituano,1514736,Gabriel Stevanato,23.0,0,6.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.913,0.0,0.0,0.0,0.0,1.0,,gabriel stevanato
2023,Ituano,1528499,João Pedro,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6,,,,,,,,,,,,,,,,,joao pedro
2023,Ituano,1900799,Vini Oliveira,1.0,0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,vini oliveira
2023,Juventude,5672,Nenê,2204.0,27,7.239,1138.0,61.0,6.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,73.0,3.0,95.0,83.0,7.0,24.0,,0.0,0.0,0.0,0.537,28,2.491,0.245,0.163,0.286,0.286,0.0,0.0,0.0,0.0,2.981,0.123,0.0,0.0,0.0,0.534,0.226,nene
2023,Juventude,54412,Élton,73.0,0,6.667,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,,0.0,0.0,0.0,,6,2.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,elton
2023,Juventude,166279,Léo Vieira,414.0,4,6.96,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.109,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.609,0.0,0.0,0.0,0.0,1.0,,leo vieira
2023,Juventude,178483,Daniel Guedes,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,,,,,,,,,,,,,,,,,daniel guedes
2023,Juventude,243187,Geuvânio,41.0,0,6.65,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,geuvanio
2023,Juventude,243189,Victor Andrade,452.0,5,6.836,234.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,61.0,32.0,2.0,4.0,,0.0,0.0,0.0,0.115,14,1.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,0.199,0.0,0.0,0.0,0.656,0.333,victor andrade
2023,Juventude,243491,Luiz Gustavo,477.0,5,6.662,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,21.0,15.0,15.0,6.0,,0.0,0.0,0.0,0.752,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.283,1.509,0.0,0.0,0.0,0.583,0.714,luiz gustavo
2023,Juventude,243651,Jádson,2758.0,33,6.759,1627.0,31.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,172.0,37.0,166.0,145.0,11.0,29.0,,0.0,0.0,0.0,0.349,34,1.012,0.033,0.0,0.065,0.033,0.0,0.0,0.0,0.0,5.613,1.207,0.0,0.0,0.0,0.534,0.275,jadson
2023,Juventude,244087,Emerson Santos,262.0,2,6.525,143.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,17.0,20.0,5.0,2.0,,0.0,0.0,0.0,,21,0.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.466,0.344,0.0,0.0,0.0,0.459,0.714,emerson santos
2023,Juventude,261681,Romário,364.0,4,6.44,266.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,21.0,21.0,6.0,3.0,,0.0,0.0,0.0,0.208,9,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.203,1.236,0.0,0.0,0.0,0.5,0.667,romario
2023,Juventude,551674,Alan Ruschel,2494.0,29,6.906,1989.0,45.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,132.0,34.0,152.0,133.0,32.0,27.0,,0.0,0.0,0.0,0.456,34,1.624,0.036,0.036,0.108,0.036,0.0,0.0,0.0,0.0,4.763,1.227,0.0,0.0,0.0,0.533,0.542,alan ruschel
2023,Juventude,555456,Reginaldo,2675.0,32,6.809,1639.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,27.0,120.0,110.0,27.0,38.0,,0.0,0.0,0.0,0.373,33,1.009,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,4.239,0.908,0.0,0.0,0.0,0.522,0.415,reginaldo
2023,Juventude,811310,Matheus Vargas,712.0,7,6.841,399.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,53.0,46.0,8.0,11.0,,0.0,0.0,0.0,0.418,18,1.896,0.253,0.0,0.253,0.0,0.0,0.0,0.0,0.0,5.056,0.506,0.0,0.0,0.0,0.535,0.421,matheus vargas
2023,Juventude,840210,Vitinho,26.0,0,6.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,,0.0,0.0,0.0,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923,0.0,0.0,0.0,0.0,0.0,0.0,vitinho
2023,Juventude,848630,Jean Irmer,1656.0,22,6.923,908.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,99.0,28.0,113.0,98.0,27.0,17.0,,0.0,0.0,0.0,0.494,30,0.38,0.0,0.0,0.109,0.054,0.0,0.0,0.0,0.0,5.38,1.522,0.0,0.0,0.0,0.536,0.614,jean irmer
2023,Juventude,849787,Fernando Boldrin,152.0,1,6.66,111.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,9.0,7.0,2.0,1.0,,0.0,0.0,0.0,,9,1.184,0.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.961,0.592,0.0,0.0,0.0,0.562,0.667,fernando boldrin
2023,Juventude,863278,Romercio,799.0,9,6.88,607.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,14.0,30.0,31.0,21.0,8.0,,0.0,0.0,0.0,0.349,22,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,1.577,0.0,0.0,0.0,0.492,0.724,romercio
2023,Juventude,869651,Lucas Wingert,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5,,,,,,,,,,,,,,,,,lucas wingert
2023,Juventude,871021,Rafael Furtado,100.0,0,6.65,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,4.0,3.0,,0.0,0.0,0.0,,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.4,0.571,rafael furtado
2023,Juventude,871291,Thiago Couto,3006.0,34,7.076,1487.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,12.0,3.0,8.0,2.0,,0.0,0.0,0.0,0.703,37,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.084,0.0,0.0,0.0,0.0,0.8,0.8,thiago couto
2023,Juventude,901700,Zé Marcos,2363.0,26,6.817,1787.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,20.0,106.0,107.0,69.0,45.0,,0.0,0.0,0.0,0.469,34,0.229,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,5.485,0.762,0.0,0.0,0.0,0.498,0.605,ze marcos
2023,Juventude,909487,Fábio Gomes,160.0,2,6.35,47.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,14.0,4.0,6.0,,0.0,0.0,0.0,0.071,8,0.562,0.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,2.812,0.0,0.0,0.0,0.0,0.263,0.4,fabio gomes
2023,Juventude,924226,Danilo Boza,3389.0,38,7.111,2655.0,10.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,174.0,30.0,148.0,79.0,84.0,41.0,,0.0,0.0,0.0,0.404,38,0.266,0.027,0.027,0.053,0.027,0.0,0.0,0.0,0.0,4.621,0.797,0.0,0.0,0.0,0.652,0.672,danilo boza
2023,Juventude,927667,Erick Farias,632.0,7,6.723,174.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,21.0,38.0,7.0,17.0,,0.0,0.0,0.0,0.441,13,1.139,0.142,0.0,0.285,0.0,0.0,0.0,0.0,0.0,2.136,0.0,0.0,0.0,0.0,0.356,0.292,erick farias
2023,Juventude,933955,Gabriel Taliari,975.0,11,6.955,253.0,11.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,40.0,57.0,6.0,13.0,,0.0,0.0,0.0,0.601,11,1.015,0.0,0.185,0.554,0.0,0.0,0.0,0.0,0.0,2.308,0.092,0.0,0.0,0.0,0.412,0.316,gabriel taliari
2023,Juventude,975408,Tite,583.0,7,6.554,193.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,30.0,47.0,3.0,4.0,,0.0,0.0,0.0,0.275,20,1.389,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.617,0.0,0.0,0.0,0.39,0.429,tite
2023,Juventude,981418,Echaporã,76.0,1,6.467,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,6.0,2.0,0.0,,0.0,0.0,0.0,,6,1.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.921,0.0,0.0,0.0,0.0,0.538,1.0,echapora
2023,Juventude,988325,Robertinho,250.0,0,6.69,123.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,15.0,15.0,0.0,2.0,,0.0,0.0,0.0,,24,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.72,0.0,0.0,0.0,0.5,0.0,robertinho
2023,Juventude,989091,Rodrigo Rodrigues,1733.0,20,7.06,496.0,15.0,3.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,41.0,2.0,84.0,92.0,43.0,47.0,,0.0,0.0,0.0,0.352,20,0.779,0.156,0.104,0.312,0.156,0.0,0.0,0.0,0.0,2.129,0.104,0.0,0.0,0.0,0.477,0.478,rodrigo rodrigues
2023,Juventude,1017697,Dani Bolt,803.0,8,6.82,542.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,10.0,53.0,41.0,14.0,13.0,,0.0,0.0,0.0,0.311,33,1.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.164,1.121,0.0,0.0,0.0,0.564,0.519,dani bolt
2023,Juventude,1020476,Gerardo Gordillo,90.0,1,6.6,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,6.0,1.0,3.0,,0.0,0.0,0.0,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.143,0.25,gerardo gordillo
2023,Juventude,1021672,Kelvyn,870.0,7,6.725,625.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,16.0,46.0,51.0,12.0,13.0,,0.0,0.0,0.0,0.431,30,1.552,0.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0,6.931,1.655,0.0,0.0,0.0,0.474,0.48,kelvyn
2023,Juventude,1104714,David da Hora,2040.0,27,6.923,878.0,23.0,4.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,91.0,16.0,123.0,105.0,22.0,20.0,,0.0,0.0,0.0,0.4,30,1.015,0.176,0.132,0.176,0.221,0.0,0.0,0.0,0.0,4.015,0.706,0.0,0.0,0.0,0.539,0.524,david da hora
2023,Juventude,1105818,Kelvi,26.0,0,6.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,,0.0,0.0,0.0,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.462,0.0,0.0,0.0,0.0,0.5,1.0,kelvi
2023,Juventude,1111139,Vini Paulista,1952.0,23,6.811,918.0,18.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,127.0,18.0,123.0,105.0,7.0,19.0,,0.0,0.0,0.0,0.365,32,0.83,0.092,0.046,0.046,0.138,0.0,0.0,0.0,0.0,5.856,0.83,0.0,0.0,0.0,0.539,0.269,vini paulista
2023,Juventude,1116677,Luis Mandaca,1158.0,13,6.657,673.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0,11.0,95.0,111.0,16.0,21.0,,0.0,0.0,0.0,0.373,31,1.01,0.078,0.0,0.078,0.078,0.0,0.0,0.0,0.0,5.751,0.855,0.0,0.0,0.0,0.461,0.432,luis mandaca
2023,Juventude,1174525,Daniel Cruz,325.0,4,6.66,101.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,14.0,23.0,7.0,9.0,,0.0,0.0,0.0,0.424,24,0.554,0.0,0.277,0.277,0.0,0.0,0.0,0.0,0.0,3.323,0.554,0.0,0.0,0.0,0.378,0.438,daniel cruz
2023,Juventude,1176606,Anderson Prestes,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,,,,,,,,,,,,,,,,,anderson prestes
2023,Juventude,1400494,Ruan Pereira Duarte,894.0,2,6.633,370.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,44.0,5.0,57.0,76.0,4.0,17.0,,0.0,0.0,0.0,,37,1.107,0.101,0.101,0.201,0.101,0.0,0.0,0.0,0.0,4.43,0.503,0.0,0.0,0.0,0.429,0.19,ruan pereira duarte
2023,Juventude,1432344,Guilherme Gehring,408.0,4,6.682,244.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,4.0,30.0,37.0,4.0,9.0,,0.0,0.0,0.0,0.404,13,0.441,0.221,0.0,0.0,0.221,0.0,0.0,0.0,0.0,4.632,0.882,0.0,0.0,0.0,0.448,0.308,guilherme gehring
2023,Juventude,1464653,Abner,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7,,,,,,,,,,,,,,,,,abner
2023,Juventude,1467339,Rafinha,64.0,1,6.7,42.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,1.0,3.0,,0.0,0.0,0.0,,13,4.219,1.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406,0.0,0.0,0.0,0.0,0.333,0.25,rafinha
2023,Juventude,1467381,Tomi Montefiori,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,tomi montefiori
2023,Juventude,1500047,Vitor Gonçalves,35.0,0,6.567,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,,0.0,0.0,0.0,,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,vitor goncalves
2023,Juventude,1818858,Da Rocha,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,da rocha
2023,Juventude,2138112,Kadi,232.0,2,6.486,104.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,9.0,18.0,4.0,3.0,,0.0,0.0,0.0,,21,0.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.716,0.776,0.0,0.0,0.0,0.333,0.571,kadi
2023,Londrina,109339,Júnior Dutra,57.0,0,6.4,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,9.0,2.0,2.0,,0.0,0.0,0.0,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158,1.579,0.0,0.0,0.0,0.357,0.5,junior dutra
2023,Londrina,146790,João Paulo,2830.0,33,7.23,2179.0,61.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,203.0,40.0,83.0,96.0,21.0,24.0,,0.0,0.0,0.0,0.459,33,1.94,0.064,0.0,0.223,0.095,0.0,0.0,0.0,0.0,6.456,1.272,0.0,0.0,0.0,0.464,0.467,joao paulo
2023,Londrina,220731,William Barbio,952.0,12,6.708,346.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,3.0,32.0,59.0,8.0,23.0,,0.0,0.0,0.0,0.243,12,1.513,0.095,0.095,0.095,0.095,0.0,0.0,0.0,0.0,3.025,0.284,0.0,0.0,0.0,0.352,0.258,william barbio
2023,Londrina,255463,Higor Leite,1259.0,17,6.824,526.0,21.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,60.0,12.0,67.0,65.0,13.0,20.0,,0.0,0.0,0.0,0.297,22,1.501,0.214,0.143,0.071,0.214,0.0,0.0,0.0,0.0,4.289,0.858,0.0,0.0,0.0,0.508,0.394,higor leite
2023,Londrina,311670,Ezequiel,1475.0,17,6.595,1098.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,18.0,77.0,70.0,13.0,9.0,,0.0,0.0,0.0,0.285,27,0.549,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.308,1.098,0.0,0.0,0.0,0.524,0.591,ezequiel
2023,Londrina,329005,Léo,768.0,9,6.8,533.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,14.0,54.0,45.0,6.0,11.0,,0.0,0.0,0.0,0.426,15,1.055,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.508,1.641,0.0,0.0,0.0,0.545,0.353,leo
2023,Londrina,329323,Lucas Coelho,273.0,3,6.612,130.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,3.0,21.0,36.0,10.0,13.0,,0.0,0.0,0.0,,14,1.648,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,4.615,0.989,0.0,0.0,0.0,0.368,0.435,lucas coelho
2023,Londrina,329469,Fabricio Baiano,357.0,5,6.39,258.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,10.0,27.0,2.0,4.0,,0.0,0.0,0.0,0.141,11,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.042,0.756,0.0,0.0,0.0,0.27,0.333,fabricio baiano
2023,Londrina,331407,Hugo Cabral,252.0,4,6.62,79.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.0,7.0,3.0,4.0,,0.0,0.0,0.0,,6,1.071,0.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.357,0.0,0.0,0.0,0.667,0.429,hugo cabral
2023,Londrina,335167,Rafael Vaz,1530.0,17,6.929,1071.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.0,66.0,38.0,34.0,22.0,,0.0,0.0,0.0,0.512,17,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882,0.941,0.0,0.0,0.0,0.635,0.607,rafael vaz
2023,Londrina,341145,Paulinho Moccelin,2459.0,30,6.797,1351.0,43.0,8.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,110.0,4.0,157.0,195.0,9.0,11.0,,0.0,0.0,0.0,0.611,31,1.574,0.293,0.037,0.183,0.073,0.0,0.0,0.0,0.0,4.026,0.146,0.0,0.0,0.0,0.446,0.45,paulinho moccelin
2023,Londrina,753660,Saulo,23.0,0,5.8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.739,0.0,0.0,0.0,0.0,,,saulo
