id_jogador,jogador,temporada_tm,lesao,de,ate,dias,jogos_perdidos,dias_2022,dias_2023,dias_2024,dias_2025,dias_2026
256453,Bressan,24/25,Traumatismo,2025-04-29,2025-05-13,15,2,0,0,0,15,0
256453,Bressan,24/25,Lesão no joelho,2024-12-08,2024-12-17,10,1,0,0,0,0,0
256453,Bressan,24/25,Recuperação ritmo competitivo,2024-11-18,2024-11-25,8,1,0,0,8,0,0
256453,Bressan,24/25,Traumatismo,2024-10-19,2024-11-18,31,5,0,0,31,0,0
256453,Bressan,24/25,Traumatismo,2024-08-24,2024-09-09,17,1,0,0,17,0,0
256453,Bressan,23/24,Fratura do perónio,2024-02-04,2024-06-03,121,12,0,0,64,0,0
256453,Bressan,22/23,Problemas musculares,2022-10-24,2022-11-15,23,5,23,0,0,0,0
256453,Bressan,22/23,Problemas musculares,2022-10-08,2022-10-20,13,2,13,0,0,0,0
256453,Bressan,21/22,Lesão nos adutores,2022-06-01,2022-06-15,15,3,15,0,0,0,0
256453,Bressan,16/17,Lesão nos adutores,2016-09-05,2016-09-21,17,2,0,0,0,0,0
256453,Bressan,13/14,Lesão desconhecida,2014-05-29,2014-06-29,32,1,0,0,0,0,0
980825,Matheus Belém,23/24,Lesão muscular,2024-05-09,2024-05-14,6,2,0,0,6,0,0
298410,João Pedro,23/24,Meniskusreizung,2024-03-23,2024-04-12,21,2,0,0,12,0,0
298410,João Pedro,23/24,Lesão no joelho,2023-07-31,2023-08-21,22,0,0,22,0,0,0
362844,Pedro Rocha,24/25,Entorse no joelho,2024-08-09,2024-09-28,51,8,0,0,51,0,0
362844,Pedro Rocha,23/24,Lesão na coxa,2024-06-27,2024-07-20,24,5,0,0,24,0,0
362844,Pedro Rocha,22/23,Rotura de ligamentos no joelho,2023-02-16,2023-10-16,243,56,0,199,0,0,0
362844,Pedro Rocha,18/19,Lesão muscular,2018-09-27,2018-10-06,10,2,0,0,0,0,0
362844,Pedro Rocha,17/18,Lesão na panturrilha,2017-09-20,2017-09-26,7,1,0,0,0,0,0
412610,Marcelo Rangel,25/26,Estiramento do ligamento colateral interno do joelho,2026-05-25,2026-07-22,59,1,0,0,0,0,59
607093,Sávio,25/26,Lesão na coxa,2026-03-16,2026-07-16,123,4,0,0,0,0,107
607093,Sávio,25/26,Lesão na panturrilha,2026-01-23,2026-02-10,19,6,0,0,0,0,0
190543,Dener,19/20,Lesão desconhecida,2019-09-25,2019-11-06,43,7,0,0,0,0,0
190543,Dener,19/20,Lesão muscular,2019-08-01,2019-08-17,17,2,0,0,0,0,0
190543,Dener,18/19,Lesão muscular,2019-02-28,2019-03-28,29,3,0,0,0,0,0
190543,Dener,18/19,Lesão muscular,2019-02-05,2019-02-21,17,2,0,0,0,0,0
190543,Dener,17/18,Lesão desconhecida,2016-01-04,2017-04-03,456,61,0,0,0,0,0
294798,Nathan,16/17,Lesão no joelho,2017-01-01,2017-01-19,19,1,0,0,0,0,0
294798,Nathan,15/16,Lesão nas costas,2016-04-04,2016-06-01,59,5,0,0,0,0,0
294798,Nathan,15/16,Lesão no joelho,2015-11-19,2016-01-01,44,7,0,0,0,0,0
599879,Marrony,23/24,Lesão do ligamento cruzado,2023-09-27,2024-11-11,412,52,0,65,225,0,0
599879,Marrony,22/23,Lesão no tornozelo,2022-10-18,2022-11-11,25,5,25,0,0,0,0
101253,Adaílton,22/23,Lesão no bíceps femoral,2023-06-12,2023-07-10,29,4,0,29,0,0,0
101253,Adaílton,18/19,Recuperação ritmo competitivo,2018-10-04,2018-11-28,56,7,0,0,0,0,0
101253,Adaílton,17/18,Rotura dos ligamentos cruzados,2018-03-18,2018-10-03,200,32,0,0,0,0,0
101253,Adaílton,17/18,Lesão meniscal,2018-03-18,2018-09-18,185,30,0,0,0,0,0
800732,Diego Hernández,25/26,Problemas no Joelho,2026-03-09,2026-04-01,24,6,0,0,0,0,1
565443,Caio Vinicius,24/25,Lesão na coxa,2024-08-26,2024-12-03,100,12,0,0,97,0,0
565443,Caio Vinicius,24/25,Lesão na coxa,2024-07-25,2024-08-18,25,3,0,0,25,0,0
565443,Caio Vinicius,24/25,Lesão na coxa,2024-07-05,2024-07-23,19,4,0,0,19,0,0
565443,Caio Vinicius,22/23,Lesão desconhecida,2022-11-06,2023-06-30,237,39,25,91,0,0,0
62415,Panagiotis Tachtsidis,23/24,Problemas musculares,2023-10-06,2023-11-01,27,3,0,27,0,0,0
62415,Panagiotis Tachtsidis,20/21,Coronavírus,2020-08-24,2020-09-18,26,0,0,0,0,0,0
62415,Panagiotis Tachtsidis,19/20,Lesão no joelho,2020-01-27,2020-02-10,15,2,0,0,0,0,0
62415,Panagiotis Tachtsidis,19/20,Problemas musculares na coxa,2019-09-23,2019-09-27,5,1,0,0,0,0,0
62415,Panagiotis Tachtsidis,16/17,Distensão muscular,2016-11-10,2016-12-04,25,4,0,0,0,0,0
62415,Panagiotis Tachtsidis,15/16,Lesão desconhecida,2016-01-22,2016-01-29,8,1,0,0,0,0,0
62415,Panagiotis Tachtsidis,15/16,Lesão desconhecida,2015-12-05,2015-12-07,3,1,0,0,0,0,0
62415,Panagiotis Tachtsidis,12/13,Problemas musculares na coxa,2012-11-16,2012-12-01,16,1,0,0,0,0,0
263032,Víctor Cantillo,24/25,Distensão muscular,2025-03-05,2025-03-21,17,3,0,0,0,0,0
358738,Cristian Tassano,21/22,Coronavírus,2021-08-10,2021-08-23,14,3,0,0,0,0,0
358738,Cristian Tassano,20/21,Lesão desconhecida,2020-12-15,2021-03-31,107,17,0,0,0,0,0
358738,Cristian Tassano,19/20,Lesão muscular,2019-10-06,2019-11-06,32,4,0,0,0,0,0
358738,Cristian Tassano,17/18,Lesão no joelho,2017-08-09,2017-11-09,93,13,0,0,0,0,0
358738,Cristian Tassano,16/17,Problemas no tendão de Aquiles,2016-09-03,2016-10-01,29,4,0,0,0,0,0
1089609,Kayky Almeida,25/26,Problemas no Joelho,2026-04-16,2026-07-21,97,11,0,0,0,0,97
484599,William Klaus,24/25,Lesão desconhecida,2024-12-21,2025-01-13,24,1,0,0,0,0,0
484599,William Klaus,23/24,Lesão na anca,2023-12-22,2024-04-09,110,13,0,0,9,0,0
484599,William Klaus,23/24,Problemas físicos,2023-11-29,2023-12-13,15,3,0,2,0,0,0
484599,William Klaus,17/18,Braço fraturado,2017-09-09,2017-11-11,64,11,0,0,0,0,0
841263,Pedro Rangel,26/27,Lesão no joelho,2026-08-07,2026-09-05,30,4,0,0,0,0,30
33947,Rafinha,23/24,lesão na perna,2024-04-05,2024-07-05,92,21,0,0,92,0,0
33947,Rafinha,23/24,Rotura num tendão,2024-02-04,2024-03-08,34,7,0,0,0,0,0
33947,Rafinha,22/23,Entorse do tornozelo,2023-01-22,2023-03-31,69,10,0,0,0,0,0
33947,Rafinha,22/23,Lesão desconhecida,2022-08-09,2022-08-16,8,2,8,0,0,0,0
33947,Rafinha,22/23,Síndrome gripal,2022-07-02,2022-07-05,4,1,4,0,0,0,0
33947,Rafinha,18/19,Lesão nos ligamentos do tornozelo,2018-09-16,2018-10-16,31,6,0,0,0,0,0
33947,Rafinha,17/18,Choque,2017-11-20,2017-11-24,5,1,0,0,0,0,0
33947,Rafinha,16/17,Queixas adutores,2016-10-27,2016-10-31,5,1,0,0,0,0,0
33947,Rafinha,15/16,Traumatismo no joelho,2016-01-18,2016-01-28,11,1,0,0,0,0,0
33947,Rafinha,14/15,Lesão ligamentar,2015-01-29,2015-02-09,12,3,0,0,0,0,0
33947,Rafinha,14/15,Rotura do ligamento lateral,2014-08-11,2014-09-15,36,7,0,0,0,0,0
33947,Rafinha,12/13,Síndrome gripal,2013-02-25,2013-03-07,11,2,0,0,0,0,0
33947,Rafinha,12/13,Lesão na cápsula,2013-01-28,2013-02-04,8,1,0,0,0,0,0
33947,Rafinha,12/13,Rotura de ligamentos do tarso,2012-07-19,2012-09-06,50,5,0,0,0,0,0
33947,Rafinha,11/12,Síndrome gripal,2012-03-08,2012-03-12,5,1,0,0,0,0,0
963727,Caio Matheus,21/22,Fissura da banda do joelho,2022-06-13,2023-03-03,264,55,171,0,0,0,0
257740,Carlos de Pena,21/22,Coronavírus,2022-01-03,2022-01-23,21,0,0,0,0,0,0
257740,Carlos de Pena,20/21,Lesão desconhecida,2021-04-20,2021-04-23,4,1,0,0,0,0,0
257740,Carlos de Pena,19/20,Lesão desconhecida,2020-03-04,2020-03-30,27,3,0,0,0,0,0
257740,Carlos de Pena,19/20,Lesão na coxa,2020-03-03,2020-04-10,39,3,0,0,0,0,0
257740,Carlos de Pena,17/18,Lesão muscular,2018-05-07,2018-05-22,16,3,0,0,0,0,0
388397,Everaldo,24/25,Problemas musculares,2024-07-28,2024-08-18,22,2,0,0,22,0,0
388397,Everaldo,23/24,Lesão na coxa,2024-02-13,2024-07-06,145,29,0,0,97,0,0
388397,Everaldo,21/22,Problemas musculares,2021-11-09,2022-01-31,84,9,0,0,0,0,0
388397,Everaldo,21/22,Lesão na coxa,2021-10-19,2021-11-03,16,3,0,0,0,0,0
834443,Tiago Cóser,25/26,Fadiga muscular,2026-02-15,2026-03-10,24,2,0,0,0,0,0
814268,Cauê,24/25,Rotura do tendão de Aquiles,2025-09-07,2026-04-01,207,13,0,0,0,85,1
1116366,Paulo Vitor,24/25,Lesão do ligamento cruzado,2025-02-19,2025-11-30,285,44,0,0,0,244,0
1116366,Paulo Vitor,23/24,Entorse dos ligamentos,2024-03-08,2024-06-16,101,19,0,0,77,0,0
1215637,Erick,24/25,Lesão do ligamento cruzado,2024-10-28,2025-08-01,278,46,0,0,34,123,0
1222015,Octávio Henrique,25/26,Ruptura muscular na coxa,2026-04-20,,145,22,0,0,0,0,1
443338,Alisson Safira,24/25,Lesão desconhecida,2024-10-01,2024-10-20,20,2,0,0,20,0,0
443338,Alisson Safira,21/22,Lesão desconhecida,2021-11-01,2021-12-20,50,5,0,0,0,0,0
700933,Derik Lacerda,24/25,Lesão na coxa,2024-11-24,2024-12-04,11,1,0,0,7,0,0
700933,Derik Lacerda,24/25,Problemas musculares,2024-07-26,2024-08-02,8,1,0,0,8,0,0
700933,Derik Lacerda,23/24,Entorse no joelho,2024-06-07,2024-06-22,16,4,0,0,16,0,0
700933,Derik Lacerda,23/24,Lesão muscular,2024-05-16,2024-06-04,20,3,0,0,20,0,0
700933,Derik Lacerda,20/21,Lesão no ombro,2021-03-17,2021-05-31,76,11,0,0,0,0,0
700933,Derik Lacerda,20/21,Lesão desconhecida,2021-01-20,2021-02-02,14,2,0,0,0,0,0
700933,Derik Lacerda,20/21,Lesão desconhecida,2021-01-01,2021-01-07,7,1,0,0,0,0,0
700933,Derik Lacerda,20/21,Lesão no ombro,2020-09-15,2020-11-24,71,7,0,0,0,0,0
349418,Mateus Pasinato,20/21,Fratura do nariz,2021-05-05,2021-07-01,58,4,0,0,0,0,0
798106,Ruan Oliveira,23/24,Lesão do ligamento cruzado,2023-12-07,2025-01-28,419,73,0,0,244,0,0
798106,Ruan Oliveira,20/21,Lesão do ligamento cruzado,2020-09-01,2023-05-24,996,195,244,54,0,0,0
876343,Max,26/27,Lesão nas costas,2026-08-11,,32,4,0,0,0,0,1
876343,Max,26/27,Lesão nos adutores,2026-07-08,2026-07-24,17,2,0,0,0,0,17
876343,Max,23/24,Lesão na panturrilha,2024-06-22,2024-07-05,14,3,0,0,14,0,0
876343,Max,23/24,Problemas musculares na coxa,2024-04-16,2024-05-14,29,8,0,0,29,0,0
519851,André Luis,24/25,Hérnia discal,2024-11-10,2025-02-14,97,11,0,0,21,0,0
519851,André Luis,24/25,Lesão muscular,2024-10-19,2024-11-01,14,2,0,0,14,0,0
519851,André Luis,24/25,Hérnia discal,2024-09-01,2024-10-04,34,4,0,0,34,0,0
519851,André Luis,22/23,Recuperação ritmo competitivo,2023-10-23,2024-01-01,71,11,0,39,0,0,0
519851,André Luis,22/23,Lesão desconhecida,2023-06-03,2023-08-31,90,13,0,90,0,0,0
729356,Alejandro Martínez,24/25,Lesão muscular,2024-08-16,2024-09-04,20,4,0,0,20,0,0
727747,Carlos Alberto,24/25,Vírus,2025-04-07,2025-04-15,9,1,0,0,0,9,0
924533,Jader Gentil,22/23,Recuperação ritmo competitivo,2023-01-13,2023-01-27,15,0,0,0,0,0,0
266600,Yamil Asad,24/25,Fissura da banda do joelho,2025-02-24,2025-11-15,265,40,0,0,0,229,0
266600,Yamil Asad,24/25,Lesão no joelho,2024-08-11,2024-09-11,32,3,0,0,32,0,0
266600,Yamil Asad,18/19,Lesão no tornozelo,2018-08-28,2018-09-14,18,4,0,0,0,0,0
432958,Lucas Mineiro,22/23,Lesão meniscal,2023-01-03,2023-07-01,180,22,0,92,0,0,0
432958,Lucas Mineiro,21/22,Lesão meniscal,2022-01-20,2022-03-11,51,10,0,0,0,0,0
169179,Alan Empereur,24/25,Lesão no pé,2024-10-19,2024-11-19,32,4,0,0,32,0,0
169179,Alan Empereur,20/21,Coronavírus,2020-11-20,2020-11-28,9,2,0,0,0,0,0
169179,Alan Empereur,20/21,Ruptura muscular do músculo do perônio,2020-09-19,2020-10-18,30,2,0,0,0,0,0
169179,Alan Empereur,19/20,Problemas na panturrilha,2020-07-25,2020-08-09,16,3,0,0,0,0,0
169179,Alan Empereur,19/20,Lesão no bíceps femoral,2019-12-23,2020-01-16,25,2,0,0,0,0,0
169179,Alan Empereur,18/19,Lesão no bíceps femoral,2018-12-20,2018-12-27,8,1,0,0,0,0,0
169179,Alan Empereur,17/18,Lesão na coxa,2017-09-10,2017-11-03,55,9,0,0,0,0,0
339711,Nathan Pelae,23/24,Problemas na anca,2024-04-23,2024-06-18,57,19,0,0,57,0,0
339711,Nathan Pelae,23/24,Lesão na anca,2024-04-01,2024-04-21,21,2,0,0,21,0,0
339711,Nathan Pelae,22/23,Lesão do ligamento cruzado,2023-02-04,2023-12-31,331,38,0,244,0,0,0
339711,Nathan Pelae,21/22,Rotura do menisco,2022-02-26,2022-04-14,48,5,14,0,0,0,0
339711,Nathan Pelae,20/21,Lesão desconhecida,2021-04-09,2021-04-16,8,1,0,0,0,0,0
339711,Nathan Pelae,19/20,Quarentena,2020-07-11,2020-07-21,11,2,0,0,0,0,0
339711,Nathan Pelae,19/20,Lesão desconhecida,2019-07-31,2019-08-06,7,1,0,0,0,0,0
339711,Nathan Pelae,18/19,Lesão meniscal,2019-04-15,2019-07-01,78,7,0,0,0,0,0
339711,Nathan Pelae,18/19,Lesão meniscal,2018-09-05,2019-03-05,182,18,0,0,0,0,0
339711,Nathan Pelae,17/18,Fibra muscular rasgado,2018-04-17,2018-04-26,10,2,0,0,0,0,0
333602,Juninho,21/22,Distensão dos adutores,2022-01-29,2022-05-01,93,13,31,0,0,0,0
172142,Hernâni,21/22,Fibra muscular rasgado,2022-04-16,2022-05-25,40,5,40,0,0,0,0
172142,Hernâni,19/20,Lesão no joelho,2020-02-07,2020-05-07,91,5,0,0,0,0,0
172142,Hernâni,18/19,Lesão nos adutores,2018-10-04,2018-10-22,19,2,0,0,0,0,0
172142,Hernâni,16/17,Problemas físicos,2016-10-25,2016-11-03,10,1,0,0,0,0,0
172142,Hernâni,15/16,Lesão do ligamento cruzado,2016-01-13,2016-02-24,43,9,0,0,0,0,0
686333,Vitor Mendes,21/22,Lesão na coxa,2022-06-12,2022-06-20,9,2,9,0,0,0,0
391497,Lucas Lovat,24/25,Fissura da banda lateral,2024-07-02,2024-08-18,48,6,0,0,48,0,0
391497,Lucas Lovat,22/23,Pequena lesão,2022-07-01,2022-07-10,10,1,10,0,0,0,0
391497,Lucas Lovat,21/22,Lesão muscular,2022-03-07,2022-03-30,24,3,0,0,0,0,0
391497,Lucas Lovat,21/22,Muskelquetschung,2022-02-01,2022-02-22,22,2,0,0,0,0,0
391497,Lucas Lovat,21/22,Lesão desconhecida,2021-07-01,2021-12-31,184,36,0,0,0,0,0
391497,Lucas Lovat,20/21,Lesão desconhecida,2021-03-02,2021-04-26,56,9,0,0,0,0,0
391497,Lucas Lovat,19/20,Problemas musculares,2019-12-04,2019-12-27,24,1,0,0,0,0,0
542483,Wellington Rato,25/26,Rotura de ligamentos no joelho,2025-11-03,2026-08-14,285,43,0,0,0,28,136
542483,Wellington Rato,24/25,Problemas no Joelho,2025-04-14,2025-05-02,19,4,0,0,0,19,0
542483,Wellington Rato,24/25,Lesão na panturrilha,2024-11-10,2024-11-22,13,1,0,0,13,0,0
542483,Wellington Rato,23/24,Lesão na coxa,2024-04-05,2024-06-12,69,14,0,0,69,0,0
542483,Wellington Rato,23/24,lesão na perna,2024-02-11,2024-02-25,15,2,0,0,0,0,0
726092,Jajá,23/24,Rotura dos ligamentos,2023-10-14,2023-11-11,29,2,0,29,0,0,0
196520,Gonzalo Freitas,24/25,Lesão nos adutores,2024-08-07,2024-08-17,11,1,0,0,11,0,0
196520,Gonzalo Freitas,23/24,Lesão desconhecida,2024-03-11,2024-04-10,31,4,0,0,10,0,0
196520,Gonzalo Freitas,22/23,Lesão desconhecida,2023-04-17,2023-04-26,10,1,0,10,0,0,0
196520,Gonzalo Freitas,18/19,Queixas adutores,2018-07-28,2018-08-01,5,1,0,0,0,0,0
196520,Gonzalo Freitas,16/17,Lesão muscular,2017-04-14,2017-05-01,18,3,0,0,0,0,0
196520,Gonzalo Freitas,16/17,Problemas no Joelho,2017-03-07,2017-03-22,16,2,0,0,0,0,0
196520,Gonzalo Freitas,16/17,Lesão muscular,2016-09-16,2016-09-26,11,2,0,0,0,0,0
196520,Gonzalo Freitas,15/16,Lesão no tornozelo,2016-02-13,2016-02-23,11,2,0,0,0,0,0
55250,Titi,23/24,Problemas na panturrilha,2024-02-21,2024-03-11,20,3,0,0,0,0,0
351750,Léo Natel,23/24,Doente,2024-02-23,2024-02-26,4,1,0,0,0,0,0
351750,Léo Natel,23/24,Doente,2023-12-01,2023-12-04,4,1,0,0,0,0,0
351750,Léo Natel,21/22,Traumatismo no joelho,2022-05-08,2022-06-30,54,2,54,0,0,0,0
351750,Léo Natel,21/22,Traumatismo no joelho,2022-02-06,2022-02-13,8,1,0,0,0,0,0
351750,Léo Natel,21/22,Problemas na tibiotársica,2021-10-04,2021-10-23,20,1,0,0,0,0,0
555277,Luís Oyama,23/24,Lesão muscular,2024-03-09,2024-05-22,75,9,0,0,52,0,0
68442,Vagner,14/15,Meniskusschaden,2015-05-13,2015-08-01,81,2,0,0,0,0,0
187210,Léo Cittadini,25/26,Lesão no joelho,2025-09-26,2025-10-29,34,6,0,0,0,34,0
187210,Léo Cittadini,24/25,Problemas musculares,2024-11-24,2024-12-04,11,2,0,0,7,0,0
187210,Léo Cittadini,22/23,Lesão na coxa,2023-04-23,2023-06-30,69,10,0,69,0,0,0
187210,Léo Cittadini,22/23,Problemas no Joelho,2022-11-03,2023-01-14,73,3,28,0,0,0,0
654384,Vitor Pernambuco,22/23,Problemas físicos,2022-08-16,2022-08-30,15,3,15,0,0,0,0
654384,Vitor Pernambuco,20/21,Quarentena,2021-03-01,2021-04-01,32,2,0,0,0,0,0
612496,Marcos Paulo,23/24,Cirurgia Ligamento Cruzado,2023-09-04,2024-04-04,214,39,0,88,4,0,0
612496,Marcos Paulo,21/22,Lesão muscular,2021-07-28,2021-08-12,16,0,0,0,0,0,0
747820,Diogo Oliveira,24/25,Febre,2025-06-04,2025-06-07,4,0,0,0,0,4,0
747820,Diogo Oliveira,23/24,Problemas no tendão de Aquiles,2023-12-01,2024-07-01,214,17,0,0,92,0,0
160139,Jorge Benítez,23/24,Muskelbündelriss,2023-09-03,2023-09-22,20,2,0,20,0,0,0
160139,Jorge Benítez,22/23,Lesão ligamentar,2023-04-25,2023-05-30,36,6,0,36,0,0,0
160139,Jorge Benítez,22/23,Muskelbündelriss,2023-03-21,2023-04-19,30,4,0,19,0,0,0
373192,PK,24/25,Lesão no púbis,2024-08-31,2024-11-08,70,8,0,0,70,0,0
373192,PK,24/25,Varicela,2024-08-04,2024-08-24,21,2,0,0,21,0,0
373192,PK,23/24,Problemas musculares,2024-04-08,2024-04-27,20,2,0,0,20,0,0
373192,PK,23/24,Lesão na coxa,2024-02-09,2024-02-24,16,4,0,0,0,0,0
212114,Rossi,19/20,Apendicite,2019-07-24,2019-09-01,40,4,0,0,0,0,0
45431,Thiago Heleno,24/25,Problemas musculares,2024-11-03,2024-11-15,13,1,0,0,13,0,0
45431,Thiago Heleno,24/25,Lesão muscular,2024-08-30,2024-09-10,12,1,0,0,12,0,0
45431,Thiago Heleno,24/25,Lesão muscular,2024-04-26,2024-06-01,37,6,0,0,37,0,0
45431,Thiago Heleno,17/18,Problemas nas costas,2017-11-01,2017-11-07,7,1,0,0,0,0,0
45431,Thiago Heleno,11/12,Fratura do Metatarso,2011-12-09,2012-04-09,123,21,0,0,0,0,0
215212,Jean Mota,24/25,Problemas musculares,2024-07-25,2024-08-02,9,1,0,0,9,0,0
215212,Jean Mota,23/24,Lesão na virilha,2024-05-16,2024-05-31,16,1,0,0,16,0,0
215212,Jean Mota,23/24,Problemas no Joelho,2023-08-24,2023-09-30,38,8,0,38,0,0,0
215212,Jean Mota,22/23,Rotura do ligamento lateral,2023-04-30,2023-08-22,115,23,0,115,0,0,0
99500,Wellington Silva,16/17,Lesão no joelho,2017-04-08,2017-08-05,120,26,0,0,0,0,0
99500,Wellington Silva,15/16,Lesão muscular,2015-08-21,2015-09-04,15,4,0,0,0,0,0
789856,Caio Roque,22/23,Rotura dos ligamentos cruzados,2023-01-01,2023-10-02,275,22,0,185,0,0,0
1093626,Robinho,25/26,Lesão desconhecida,2025-09-16,2025-10-02,17,2,0,0,0,17,0
1093626,Robinho,25/26,Lesão desconhecida,2025-08-12,2025-08-24,13,1,0,0,0,13,0
165383,Kelvin Oliveira,23/24,Lesão na coxa,2023-07-03,2023-08-14,43,5,0,43,0,0,0
165383,Kelvin Oliveira,16/17,Lesão no joelho,2017-06-12,2017-12-31,203,32,0,0,0,0,0
928096,Vitinho,21/22,Lesão ligamentar,2022-02-10,2023-01-02,327,50,244,0,0,0,0
1114322,Matheus Costa,25/26,Lesão muscular,2026-01-05,2026-02-25,52,6,0,0,0,0,0
752713,Luis Cáceres,22/23,Rotura dos ligamentos,2022-10-20,2023-07-01,255,33,42,92,0,0,0
752713,Luis Cáceres,21/22,Lesão desconhecida,2022-03-26,2022-10-01,190,35,184,0,0,0,0
355496,Lucas Cunha,22/23,Lesão dos ligamentos laterais do joelho,2023-04-30,2023-11-20,205,36,0,205,0,0,0
355496,Lucas Cunha,18/19,Rotura de ligamentos no joelho,2018-12-06,2019-06-30,207,29,0,0,0,0,0
178942,Bruno Brígido,23/24,Fratura do tornozelo,2023-10-03,2024-01-01,91,10,0,59,0,0,0
178942,Bruno Brígido,18/19,Pneumonia,2019-01-19,2019-02-18,31,5,0,0,0,0,0
495109,Tobias Ostchega,25/26,Ruptura muscular,2025-10-12,2025-10-29,18,2,0,0,0,18,0
495109,Tobias Ostchega,24/25,Haarriss im Fuß,2025-03-31,2025-04-24,25,4,0,0,0,24,0
495109,Tobias Ostchega,24/25,Queixas adutores,2024-08-12,2024-08-20,9,1,0,0,9,0,0
718307,Matías Segovia,22/23,Lesão na mão,2023-05-13,2023-06-08,27,8,0,27,0,0,0
481272,Rodrigo Piñeiro,24/25,Distensão muscular,2024-09-18,2024-09-25,8,1,0,0,8,0,0
481272,Rodrigo Piñeiro,24/25,Lesão muscular,2024-07-16,2024-08-15,31,6,0,0,31,0,0
481272,Rodrigo Piñeiro,23/24,Lesão muscular,2024-06-10,2024-06-27,18,1,0,0,18,0,0
481272,Rodrigo Piñeiro,20/21,Coronavírus,2020-11-13,2020-12-11,29,1,0,0,0,0,0
421718,Luca Sosa,24/25,Lesão no joelho,2025-02-04,2025-03-24,49,7,0,0,0,0,0
421718,Luca Sosa,21/22,Lesão nas costas,2022-04-26,2022-04-30,5,1,5,0,0,0,0
113586,Manoel,25/26,Problemas no Joelho,2025-09-21,2026-06-07,260,22,0,0,0,71,68
113586,Manoel,23/24,Lesão na coxa,2024-06-18,2024-07-27,40,9,0,0,40,0,0
113586,Manoel,23/24,Lesão no tornozelo,2024-03-17,2024-04-15,30,3,0,0,15,0,0
113586,Manoel,19/20,Recuperação ritmo competitivo,2020-01-31,2020-02-09,10,3,0,0,0,0,0
363173,Carlinhos,24/25,Lesão nos adutores,2025-04-17,2025-04-26,10,2,0,0,0,10,0
363173,Carlinhos,24/25,Lesão nos adutores,2024-10-21,2024-11-25,36,7,0,0,36,0,0
363173,Carlinhos,23/24,Recuperação ritmo competitivo,2024-06-01,2024-06-23,23,4,0,0,23,0,0
980837,Felipe Negrucci,23/24,Lesão na panturrilha,2024-05-09,2024-07-08,61,6,0,0,61,0,0
336697,Philipe Sampaio,24/25,Problemas musculares,2024-10-04,,708,107,0,0,1,0,0
336697,Philipe Sampaio,23/24,Problemas físicos,2024-04-04,2024-06-30,88,6,0,0,88,0,0
336697,Philipe Sampaio,20/21,Lesão no joelho,2020-08-23,2020-10-04,43,5,0,0,0,0,0
336697,Philipe Sampaio,18/19,Lesão muscular,2019-01-29,2019-03-13,44,6,0,0,0,0,0
336697,Philipe Sampaio,18/19,Lesão muscular,2018-10-22,2018-12-15,55,8,0,0,0,0,0
336697,Philipe Sampaio,17/18,Lesão desconhecida,2018-04-03,2018-09-12,163,13,0,0,0,0,0
336697,Philipe Sampaio,17/18,Lesão desconhecida,2018-03-03,2018-03-28,26,2,0,0,0,0,0
139607,Guilherme,25/26,Lesão desconhecida,2025-11-20,2025-12-01,12,2,0,0,0,11,0
139607,Guilherme,18/19,Lesão desconhecida,2019-01-17,2019-01-24,8,2,0,0,0,0,0
139607,Guilherme,18/19,Lesão desconhecida,2018-11-19,2018-12-01,13,1,0,0,0,0,0
139607,Guilherme,17/18,Fissura do ligamento intra-articular,2018-04-16,2018-05-15,30,5,0,0,0,0,0
139607,Guilherme,17/18,Problemas físicos,2017-08-17,2017-08-22,6,1,0,0,0,0,0
139607,Guilherme,16/17,Lesão no ombro,2016-07-21,2016-08-18,29,8,0,0,0,0,0
139607,Guilherme,13/14,Innenbandanriss Sprunggelenk,2014-02-27,2014-09-29,215,32,0,0,0,0,0
675047,Daniel Peixoto,25/26,Problemas musculares,2025-11-09,2025-12-06,28,3,0,0,0,22,0
675047,Daniel Peixoto,24/25,Lesão do ligamento cruzado,2024-07-25,2025-05-09,289,43,0,0,129,39,0
981666,Junior Barreto,24/25,Problemas no Joelho,2025-02-23,2025-03-18,24,3,0,0,0,0,0
468256,Daniel Penha,23/24,Lesão desconhecida,2024-04-07,2024-06-30,85,4,0,0,85,0,0
468256,Daniel Penha,23/24,Lesão tornozelo,2024-02-21,2024-02-28,8,1,0,0,0,0,0
468256,Daniel Penha,22/23,Lesão desconhecida,2023-02-01,2023-09-17,229,23,0,170,0,0,0
468256,Daniel Penha,21/22,Lesão do ligamento cruzado,2022-09-15,2022-12-31,108,7,77,0,0,0,0
468320,Léo Chú,24/25,Lesão no joelho,2025-04-17,2025-06-12,57,10,0,0,0,57,0
468320,Léo Chú,24/25,Doente,2025-02-25,2025-03-06,10,1,0,0,0,0,0
468320,Léo Chú,24/25,Lesão na virilha,2024-09-17,2024-10-31,45,6,0,0,45,0,0
468320,Léo Chú,23/24,Lesão nos adutores,2024-05-17,2024-06-05,20,4,0,0,20,0,0
468320,Léo Chú,23/24,Fissura da banda do joelho,2024-03-20,2024-04-10,22,3,0,0,10,0,0
240578,Luiz Phellype,19/20,Rotura dos ligamentos cruzados,2020-01-28,2021-03-01,399,47,0,0,0,0,0
240578,Luiz Phellype,19/20,Lesão tornozelo,2019-09-12,2019-09-24,13,3,0,0,0,0,0
240578,Luiz Phellype,15/16,Fratura da clavícula,2015-07-07,2015-08-31,56,3,0,0,0,0,0
