corte,modelo,familia,unidade,tipo_unidade,destino_ref,alvo,n_casos,n_total,fator_pp,ic95_lo,ic95_hi,p,q,selo,d_minimo_80,limiar_visivel_pp,poder_suficiente,quantos_do_bh_passaram
so_temporada_fechada,S2_selecao_idade,eficiencia,Chile,liga,Brasil B,cruzamentos_certos_pct,9,532,8.06,-12.07,31.7,0.4279,0.91114,sem diferença clara,0.94,37.22,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Chile,liga,Brasil B,passes_prog_certos_pct,9,532,-19.77,-43.16,3.09,0.07962,0.2654,sem diferença clara,0.94,34.87,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Chile,liga,Brasil B,passes_ult_terco_certos_pct,9,532,-26.94,-53.02,1.87,0.06492,0.2654,sem diferença clara,0.94,35.35,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Chile,liga,Brasil B,FAMILIA (média dos indicadores),9,532,-5.52,-13.44,1.1,0.09283,,sem diferença clara,0.94,14.36,False,0
so_temporada_fechada,S2_selecao_idade,eficiencia,Colombia A,liga,Brasil B,passes_certos_pct,10,532,2.71,-12.32,17.07,0.70667,0.88334,sem diferença clara,0.9,28.84,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Colombia A,liga,Brasil B,duelos_ganhos_pct,10,532,7.22,-14.95,30.31,0.54891,0.82209,sem diferença clara,0.9,32.72,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Colombia A,liga,Brasil B,duelos_aereos_ganhos_pct,10,532,-15.38,-39.17,8.48,0.20846,0.82209,sem diferença clara,0.9,31.67,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Colombia A,liga,Brasil B,duelos_def_ganhos_pct,10,532,14.8,-16.58,49.69,0.34972,0.82209,sem diferença clara,0.9,35.3,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Colombia A,liga,Brasil B,dribles_certos_pct,10,532,16.28,-13.03,44.78,0.24139,0.82209,sem diferença clara,0.9,36.51,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Colombia A,liga,Brasil B,remates_baliza_pct,10,532,-7.87,-35.78,23.62,0.57546,0.82209,sem diferença clara,0.9,37.35,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Colombia A,liga,Brasil B,conversao_pct,10,532,8.36,-21.03,30.14,0.45208,0.82209,sem diferença clara,0.9,35.4,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Colombia A,liga,Brasil B,cruzamentos_certos_pct,10,532,-12.36,-41.23,14.06,0.3451,0.82209,sem diferença clara,0.9,35.63,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Colombia A,liga,Brasil B,passes_prog_certos_pct,10,532,-1.54,-27.61,22.75,0.90531,0.90531,sem diferença clara,0.9,33.38,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Colombia A,liga,Brasil B,passes_ult_terco_certos_pct,10,532,-3.03,-28.97,21.74,0.81449,0.90499,sem diferença clara,0.9,33.84,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Colombia A,liga,Brasil B,FAMILIA (média dos indicadores),10,532,0.92,-7.77,8.36,0.82316,,sem diferença clara,0.9,13.75,False,0
so_temporada_fechada,S2_selecao_idade,eficiencia,EUA,liga,Brasil B,passes_certos_pct,13,532,10.58,-3.15,25.8,0.14633,0.6033,sem diferença clara,0.79,25.32,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,EUA,liga,Brasil B,duelos_ganhos_pct,13,532,12.11,-5.61,29.4,0.19775,0.6033,sem diferença clara,0.79,28.72,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,EUA,liga,Brasil B,duelos_aereos_ganhos_pct,13,532,-1.73,-17.03,13.64,0.82716,0.91906,sem diferença clara,0.79,27.8,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,EUA,liga,Brasil B,duelos_def_ganhos_pct,13,532,7.74,-14.34,28.29,0.48916,0.78583,sem diferença clara,0.79,30.99,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,EUA,liga,Brasil B,dribles_certos_pct,13,532,0.2,-20.04,20.99,0.98416,0.98416,sem diferença clara,0.79,32.05,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,EUA,liga,Brasil B,remates_baliza_pct,13,532,-14.64,-38.99,10.59,0.24132,0.6033,sem diferença clara,0.79,32.78,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,EUA,liga,Brasil B,conversao_pct,13,532,-7.19,-30.36,17.45,0.55008,0.78583,sem diferença clara,0.79,31.07,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,EUA,liga,Brasil B,cruzamentos_certos_pct,13,532,8.82,-17.17,36.44,0.52408,0.78583,sem diferença clara,0.79,31.28,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,EUA,liga,Brasil B,passes_prog_certos_pct,13,532,2.8,-19.37,23.13,0.79823,0.91906,sem diferença clara,0.79,29.3,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,EUA,liga,Brasil B,passes_ult_terco_certos_pct,13,532,11.66,1.67,23.71,0.03812,0.38124,pode ser sorte,0.79,29.71,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,EUA,liga,Brasil B,FAMILIA (média dos indicadores),13,532,3.03,-2.97,8.29,0.25622,,sem diferença clara,0.79,12.07,False,0
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ABAIXO,faixa,Brasil B,passes_certos_pct,27,532,4.77,-6.09,17.85,0.45571,0.86813,sem diferença clara,0.55,17.62,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ABAIXO,faixa,Brasil B,duelos_ganhos_pct,27,532,-2.89,-18.64,14.17,0.71753,0.86813,sem diferença clara,0.55,19.99,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ABAIXO,faixa,Brasil B,duelos_aereos_ganhos_pct,27,532,-4.32,-17.72,9.87,0.5405,0.86813,sem diferença clara,0.55,19.36,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ABAIXO,faixa,Brasil B,duelos_def_ganhos_pct,27,532,-0.68,-15.72,16.18,0.93051,0.93051,sem diferença clara,0.55,21.57,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ABAIXO,faixa,Brasil B,dribles_certos_pct,27,532,6.87,-12.38,24.68,0.4703,0.86813,sem diferença clara,0.55,22.31,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ABAIXO,faixa,Brasil B,remates_baliza_pct,27,532,6.41,-7.4,19.08,0.3716,0.86813,sem diferença clara,0.55,22.82,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ABAIXO,faixa,Brasil B,conversao_pct,27,532,-6.67,-24.04,8.64,0.40645,0.86813,sem diferença clara,0.55,21.63,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ABAIXO,faixa,Brasil B,cruzamentos_certos_pct,27,532,4.52,-7.49,17.56,0.50565,0.86813,sem diferença clara,0.55,21.78,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ABAIXO,faixa,Brasil B,passes_prog_certos_pct,27,532,-1.92,-16.49,12.76,0.78131,0.86813,sem diferença clara,0.55,20.4,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ABAIXO,faixa,Brasil B,passes_ult_terco_certos_pct,27,532,-2.65,-20.44,15.53,0.76263,0.86813,sem diferença clara,0.55,20.68,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ABAIXO,faixa,Brasil B,FAMILIA (média dos indicadores),27,532,0.34,-5.06,5.31,0.90129,,sem diferença clara,0.55,8.4,False,0
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ACIMA,faixa,Brasil B,passes_certos_pct,39,532,5.72,-4.29,15.14,0.30011,0.73583,sem diferença clara,0.47,15.06,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ACIMA,faixa,Brasil B,duelos_ganhos_pct,39,532,2.72,-9.98,14.57,0.64146,0.81276,sem diferença clara,0.47,17.09,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ACIMA,faixa,Brasil B,duelos_aereos_ganhos_pct,39,532,7.08,-9.36,22.34,0.36791,0.73583,sem diferença clara,0.47,16.54,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ACIMA,faixa,Brasil B,duelos_def_ganhos_pct,39,532,2.91,-8.13,15.16,0.6502,0.81276,sem diferença clara,0.47,18.43,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ACIMA,faixa,Brasil B,dribles_certos_pct,39,532,2.2,-8.8,15.08,0.73433,0.81592,sem diferença clara,0.47,19.07,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ACIMA,faixa,Brasil B,remates_baliza_pct,39,532,17.96,4.25,32.08,0.01402,0.04675,firme,0.47,19.5,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ACIMA,faixa,Brasil B,conversao_pct,39,532,20.94,7.36,34.67,0.00167,0.00998,firme,0.47,18.48,True,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ACIMA,faixa,Brasil B,cruzamentos_certos_pct,39,532,1.16,-14.11,15.99,0.87992,0.87992,sem diferença clara,0.47,18.61,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ACIMA,faixa,Brasil B,passes_prog_certos_pct,39,532,16.27,6.65,26.2,0.002,0.00998,firme,0.47,17.43,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ACIMA,faixa,Brasil B,passes_ult_terco_certos_pct,39,532,4.37,-6.56,16.02,0.46605,0.77675,sem diferença clara,0.47,17.67,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA ACIMA,faixa,Brasil B,FAMILIA (média dos indicadores),39,532,8.13,3.91,12.65,0.00028,,pode ser sorte,0.47,7.18,True,3
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA PAREADO,faixa,Brasil B,passes_certos_pct,22,532,-3.28,-21.32,13.53,0.70528,0.96229,sem diferença clara,0.61,19.55,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA PAREADO,faixa,Brasil B,duelos_ganhos_pct,22,532,-11.47,-28.44,4.77,0.17415,0.96229,sem diferença clara,0.61,22.18,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA PAREADO,faixa,Brasil B,duelos_aereos_ganhos_pct,22,532,3.5,-13.07,18.81,0.65391,0.96229,sem diferença clara,0.61,21.47,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA PAREADO,faixa,Brasil B,duelos_def_ganhos_pct,22,532,-2.52,-19.93,19.33,0.7985,0.96229,sem diferença clara,0.61,23.93,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA PAREADO,faixa,Brasil B,dribles_certos_pct,22,532,-11.9,-35.74,4.75,0.24776,0.96229,sem diferença clara,0.61,24.75,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA PAREADO,faixa,Brasil B,remates_baliza_pct,22,532,0.48,-19.09,20.14,0.96229,0.96229,sem diferença clara,0.61,25.31,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA PAREADO,faixa,Brasil B,conversao_pct,22,532,6.51,-4.61,18.97,0.29646,0.96229,sem diferença clara,0.61,23.99,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA PAREADO,faixa,Brasil B,cruzamentos_certos_pct,22,532,-1.81,-20.13,17.34,0.85248,0.96229,sem diferença clara,0.61,24.15,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA PAREADO,faixa,Brasil B,passes_prog_certos_pct,22,532,0.77,-19.98,20.14,0.93849,0.96229,sem diferença clara,0.61,22.63,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA PAREADO,faixa,Brasil B,passes_ult_terco_certos_pct,22,532,-4.38,-23.52,13.4,0.63415,0.96229,sem diferença clara,0.61,22.94,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,FAIXA PAREADO,faixa,Brasil B,FAMILIA (média dos indicadores),22,532,-2.41,-6.7,1.95,0.29094,,sem diferença clara,0.61,9.32,False,0
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal A,liga,Brasil B,passes_certos_pct,11,532,-0.22,-12.51,12.68,0.97169,0.98862,sem diferença clara,0.86,27.56,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal A,liga,Brasil B,duelos_ganhos_pct,11,532,-0.14,-23.73,20.1,0.98862,0.98862,sem diferença clara,0.86,31.26,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal A,liga,Brasil B,duelos_aereos_ganhos_pct,11,532,1.88,-14.22,16.94,0.79159,0.98862,sem diferença clara,0.86,30.27,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal A,liga,Brasil B,duelos_def_ganhos_pct,11,532,4.26,-21.74,27.93,0.72119,0.98862,sem diferença clara,0.86,33.73,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal A,liga,Brasil B,dribles_certos_pct,11,532,6.83,-18.66,30.13,0.5629,0.98862,sem diferença clara,0.86,34.89,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal A,liga,Brasil B,remates_baliza_pct,11,532,9.77,-23.25,41.47,0.55626,0.98862,sem diferença clara,0.86,35.69,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal A,liga,Brasil B,conversao_pct,11,532,17.5,-10.91,41.97,0.18601,0.89661,sem diferença clara,0.86,33.82,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal A,liga,Brasil B,cruzamentos_certos_pct,11,532,-19.89,-43.45,3.03,0.07219,0.72195,sem diferença clara,0.86,34.05,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal A,liga,Brasil B,passes_prog_certos_pct,11,532,10.45,-11.02,29.51,0.26898,0.89661,sem diferença clara,0.86,31.9,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal A,liga,Brasil B,passes_ult_terco_certos_pct,11,532,2.86,-11.79,18.93,0.69188,0.98862,sem diferença clara,0.86,32.34,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal A,liga,Brasil B,FAMILIA (média dos indicadores),11,532,3.33,-4.28,10.94,0.35998,,sem diferença clara,0.86,13.14,False,0
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal B,liga,Brasil B,passes_certos_pct,9,532,-11.27,-32.0,10.96,0.29744,0.48286,sem diferença clara,0.94,30.12,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal B,liga,Brasil B,duelos_ganhos_pct,9,532,-8.51,-30.18,12.73,0.43458,0.48286,sem diferença clara,0.94,34.17,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal B,liga,Brasil B,duelos_aereos_ganhos_pct,9,532,11.22,-15.88,40.95,0.43096,0.48286,sem diferença clara,0.94,33.08,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal B,liga,Brasil B,duelos_def_ganhos_pct,9,532,9.82,-11.05,35.57,0.39213,0.48286,sem diferença clara,0.94,36.87,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal B,liga,Brasil B,dribles_certos_pct,9,532,7.48,-5.25,21.16,0.31012,0.48286,sem diferença clara,0.94,38.14,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal B,liga,Brasil B,remates_baliza_pct,9,532,-22.91,-44.83,-2.06,0.01709,0.17094,pode ser sorte,0.94,39.01,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal B,liga,Brasil B,conversao_pct,9,532,-6.1,-21.03,8.37,0.33233,0.48286,sem diferença clara,0.94,36.97,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal B,liga,Brasil B,cruzamentos_certos_pct,9,532,-24.18,-49.04,5.0,0.07985,0.39927,sem diferença clara,0.94,37.22,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal B,liga,Brasil B,passes_prog_certos_pct,9,532,12.81,-12.31,39.0,0.2708,0.48286,sem diferença clara,0.94,34.87,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal B,liga,Brasil B,passes_ult_terco_certos_pct,9,532,-4.24,-32.54,32.66,0.77315,0.77315,sem diferença clara,0.94,35.35,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Portugal B,liga,Brasil B,FAMILIA (média dos indicadores),9,532,-3.59,-15.07,9.75,0.49876,,sem diferença clara,0.94,14.36,False,0
so_temporada_fechada,S2_selecao_idade,eficiencia,Uruguai,liga,Brasil B,passes_certos_pct,16,532,-21.28,-32.61,-8.11,0.00139,0.01387,firme,0.71,22.75,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Uruguai,liga,Brasil B,duelos_ganhos_pct,16,532,2.34,-13.12,17.08,0.76941,0.81256,sem diferença clara,0.71,25.81,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Uruguai,liga,Brasil B,duelos_aereos_ganhos_pct,16,532,-6.65,-19.26,5.13,0.36325,0.52458,sem diferença clara,0.71,24.99,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Uruguai,liga,Brasil B,duelos_def_ganhos_pct,16,532,17.12,0.62,31.86,0.02793,0.13966,pode ser sorte,0.71,27.85,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Uruguai,liga,Brasil B,dribles_certos_pct,16,532,-10.64,-32.77,12.6,0.36721,0.52458,sem diferença clara,0.71,28.8,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Uruguai,liga,Brasil B,remates_baliza_pct,16,532,-13.04,-32.86,6.06,0.15449,0.51498,sem diferença clara,0.71,29.46,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Uruguai,liga,Brasil B,conversao_pct,16,532,-1.89,-17.46,15.58,0.81256,0.81256,sem diferença clara,0.71,27.92,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Uruguai,liga,Brasil B,cruzamentos_certos_pct,16,532,2.63,-13.91,17.41,0.74761,0.81256,sem diferença clara,0.71,28.11,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Uruguai,liga,Brasil B,passes_prog_certos_pct,16,532,-7.27,-22.8,7.53,0.35415,0.52458,sem diferença clara,0.71,26.33,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Uruguai,liga,Brasil B,passes_ult_terco_certos_pct,16,532,-10.59,-23.19,9.12,0.21258,0.52458,sem diferença clara,0.71,26.7,False,
so_temporada_fechada,S2_selecao_idade,eficiencia,Uruguai,liga,Brasil B,FAMILIA (média dos indicadores),16,532,-4.93,-9.63,-0.21,0.05051,,sem diferença clara,0.71,10.85,False,1
so_temporada_fechada,S0_bruto,ancora_dqz,Argentina A,liga,Brasil B,dqz,20,532,0.029,-0.744,0.765,0.93966,,sem diferença clara,0.64,1.029,False,
so_temporada_fechada,S0_bruto,ancora_dqz,Brasil A,liga,Brasil B,dqz,122,532,0.666,0.486,0.823,0.0,,pode ser sorte,0.29,0.466,True,
so_temporada_fechada,S0_bruto,ancora_dqz,Brasil C,liga,Brasil B,dqz,63,532,-0.34,-0.541,-0.101,0.00206,,pode ser sorte,0.38,0.611,False,
so_temporada_fechada,S0_bruto,ancora_dqz,Chile,liga,Brasil B,dqz,9,532,-0.457,-1.565,0.545,0.35979,,sem diferença clara,0.94,1.511,False,
so_temporada_fechada,S0_bruto,ancora_dqz,Colombia A,liga,Brasil B,dqz,10,532,-0.144,-1.202,0.77,0.74962,,sem diferença clara,0.9,1.447,False,
so_temporada_fechada,S0_bruto,ancora_dqz,EUA,liga,Brasil B,dqz,13,532,-0.241,-0.997,0.475,0.533,,sem diferença clara,0.79,1.27,False,
so_temporada_fechada,S0_bruto,ancora_dqz,FAIXA ABAIXO,faixa,Brasil B,dqz,27,532,-1.16,-1.843,-0.472,0.00062,,pode ser sorte,0.55,0.884,True,
so_temporada_fechada,S0_bruto,ancora_dqz,FAIXA ACIMA,faixa,Brasil B,dqz,39,532,0.631,0.13,1.175,0.02464,,pode ser sorte,0.47,0.756,False,
so_temporada_fechada,S0_bruto,ancora_dqz,FAIXA PAREADO,faixa,Brasil B,dqz,22,532,-0.076,-0.612,0.487,0.78972,,sem diferença clara,0.61,0.981,False,
so_temporada_fechada,S0_bruto,ancora_dqz,Portugal A,liga,Brasil B,dqz,11,532,0.824,-0.165,1.998,0.14114,,sem diferença clara,0.86,1.383,False,
so_temporada_fechada,S0_bruto,ancora_dqz,Portugal B,liga,Brasil B,dqz,9,532,-0.65,-1.524,0.115,0.10734,,sem diferença clara,0.94,1.511,False,
so_temporada_fechada,S0_bruto,ancora_dqz,Uruguai,liga,Brasil B,dqz,16,532,-1.611,-2.402,-0.607,0.00057,,pode ser sorte,0.71,1.142,True,
so_temporada_fechada,idade_pela_curva,ancora_dqz,Argentina A,liga,Brasil B,dqz_ajustado_idade,20,532,-0.021,-0.819,0.787,0.95739,,sem diferença clara,0.64,1.042,False,
so_temporada_fechada,idade_pela_curva,ancora_dqz,Brasil A,liga,Brasil B,dqz_ajustado_idade,122,532,0.693,0.531,0.889,0.0,,pode ser sorte,0.29,0.472,True,
so_temporada_fechada,idade_pela_curva,ancora_dqz,Brasil C,liga,Brasil B,dqz_ajustado_idade,63,532,-0.362,-0.578,-0.126,0.0012,,pode ser sorte,0.38,0.619,False,
so_temporada_fechada,idade_pela_curva,ancora_dqz,Chile,liga,Brasil B,dqz_ajustado_idade,9,532,-0.543,-1.636,0.438,0.26507,,sem diferença clara,0.94,1.53,False,
so_temporada_fechada,idade_pela_curva,ancora_dqz,Colombia A,liga,Brasil B,dqz_ajustado_idade,10,532,-0.077,-1.091,0.795,0.86338,,sem diferença clara,0.9,1.465,False,
so_temporada_fechada,idade_pela_curva,ancora_dqz,EUA,liga,Brasil B,dqz_ajustado_idade,13,532,-0.285,-1.098,0.478,0.46452,,sem diferença clara,0.79,1.286,False,
so_temporada_fechada,idade_pela_curva,ancora_dqz,FAIXA ABAIXO,faixa,Brasil B,dqz_ajustado_idade,27,532,-1.128,-1.838,-0.492,0.00089,,pode ser sorte,0.55,0.895,True,
so_temporada_fechada,idade_pela_curva,ancora_dqz,FAIXA ACIMA,faixa,Brasil B,dqz_ajustado_idade,39,532,0.656,0.105,1.188,0.01836,,pode ser sorte,0.47,0.765,False,
so_temporada_fechada,idade_pela_curva,ancora_dqz,FAIXA PAREADO,faixa,Brasil B,dqz_ajustado_idade,22,532,-0.121,-0.661,0.404,0.67201,,sem diferença clara,0.61,0.993,False,
so_temporada_fechada,idade_pela_curva,ancora_dqz,Portugal A,liga,Brasil B,dqz_ajustado_idade,11,532,0.815,-0.51,2.055,0.1546,,sem diferença clara,0.86,1.4,False,
so_temporada_fechada,idade_pela_curva,ancora_dqz,Portugal B,liga,Brasil B,dqz_ajustado_idade,9,532,-0.704,-1.639,0.128,0.07652,,sem diferença clara,0.94,1.53,False,
so_temporada_fechada,idade_pela_curva,ancora_dqz,Uruguai,liga,Brasil B,dqz_ajustado_idade,16,532,-1.653,-2.544,-0.709,0.00053,,pode ser sorte,0.71,1.156,True,
so_temporada_fechada,quem_ficou,ancora_dqz,Argentina A,liga,Brasil B,dqz_liquido,20,532,0.26,-0.172,0.661,0.23235,,sem diferença clara,0.64,0.772,False,
so_temporada_fechada,quem_ficou,ancora_dqz,Brasil A,liga,Brasil B,dqz_liquido,122,532,0.372,0.242,0.504,0.0,,pode ser sorte,0.29,0.35,True,
so_temporada_fechada,quem_ficou,ancora_dqz,Brasil C,liga,Brasil B,dqz_liquido,63,532,-0.178,-0.35,-0.006,0.05288,,sem diferença clara,0.38,0.458,False,
so_temporada_fechada,quem_ficou,ancora_dqz,Chile,liga,Brasil B,dqz_liquido,9,532,-0.17,-0.764,0.455,0.54217,,sem diferença clara,0.94,1.134,False,
so_temporada_fechada,quem_ficou,ancora_dqz,Colombia A,liga,Brasil B,dqz_liquido,10,532,-0.273,-1.074,0.596,0.4701,,sem diferença clara,0.9,1.086,False,
so_temporada_fechada,quem_ficou,ancora_dqz,EUA,liga,Brasil B,dqz_liquido,13,532,-0.224,-0.722,0.233,0.3624,,sem diferença clara,0.79,0.953,False,
so_temporada_fechada,quem_ficou,ancora_dqz,FAIXA ABAIXO,faixa,Brasil B,dqz_liquido,27,532,-0.726,-1.136,-0.363,0.0003,,pode ser sorte,0.55,0.664,True,
so_temporada_fechada,quem_ficou,ancora_dqz,FAIXA ACIMA,faixa,Brasil B,dqz_liquido,39,532,0.853,0.407,1.333,0.00045,,pode ser sorte,0.47,0.567,True,
so_temporada_fechada,quem_ficou,ancora_dqz,FAIXA PAREADO,faixa,Brasil B,dqz_liquido,22,532,0.018,-0.369,0.456,0.93436,,sem diferença clara,0.61,0.736,False,
