temporada,leitura,nivel,unidade,pilar,familia,comparacao,corte,recorte_extra,normalizacao,medida,medida_nome,indicador,nome,n_a,n_b,clubes_a,clubes_b,cru_a,cru_b,dif_bruta,d,ic95_lo,ic95_hi,p,q,n_testes_na_familia,q_por_medida,selo_por_medida,d_minimo_80_linhas,d_minimo_80_clubes,poder_suficiente,abaixo_do_piso,selo,porta_roda,porta_rho_parcial,porta_p,confianca,confianca_motivo
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,delta_turno,returno menos turno — sustentar ao longo da temporada,distance_p90,Distância por 90 min (m),50,135,4,12,-67.328,-100.827,33.499,0.135,-0.54,0.76,0.40793,0.48347,32,0.47592,sem diferença clara,0.47,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,delta_turno,returno menos turno — sustentar ao longo da temporada,hi_distance_p90,Distância em alta intensidade por 90 (m),50,135,4,12,20.723,-7.957,28.68,0.329,0.05,0.61,0.04881,0.11157,32,0.34166,pode ser sorte,0.47,1.74,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,delta_turno,returno menos turno — sustentar ao longo da temporada,high_accel_p90,Acelerações fortes por 90,50,135,4,12,-0.004,0.1,-0.104,-0.113,-0.61,0.29,0.50137,0.57299,32,0.50137,sem diferença clara,0.47,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,delta_turno,returno menos turno — sustentar ao longo da temporada,m_per_min,Metros por minuto,50,135,4,12,-0.748,-1.121,0.373,0.135,-0.57,0.8,0.40793,0.48347,32,0.47592,sem diferença clara,0.47,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,delta_turno,returno menos turno — sustentar ao longo da temporada,psv99,PSV-99 do jogador no jogo (km/h),80,216,4,12,0.022,-0.106,0.128,0.211,-0.04,0.42,0.11217,0.21114,32,0.11217,sem diferença clara,0.37,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,delta_turno,returno menos turno — sustentar ao longo da temporada,running_distance_p90,Distância em corrida por 90 (m),50,135,4,12,6.034,-22.263,28.297,0.143,-0.25,0.53,0.38129,0.48347,32,0.47592,sem diferença clara,0.47,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,delta_turno,returno menos turno — sustentar ao longo da temporada,sprint_count_p90,Número de sprints por 90,50,135,4,12,0.138,-0.052,0.19,0.189,-0.02,0.41,0.25409,0.38979,32,0.47592,sem diferença clara,0.47,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,delta_turno,returno menos turno — sustentar ao longo da temporada,sprint_distance_p90,Distância em sprint por 90 (m),50,135,4,12,9.424,-2.089,11.513,0.202,-0.02,0.47,0.22417,0.37755,32,0.47592,sem diferença clara,0.47,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,returno,nível no 2º turno (rodadas 20+),distance_p90,Distância por 90 min (m),71,199,4,12,9429.084,9593.807,-164.723,-0.297,-1.01,0.51,0.04648,0.11157,32,0.05423,pode ser sorte,0.39,1.74,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,returno,nível no 2º turno (rodadas 20+),hi_distance_p90,Distância em alta intensidade por 90 (m),71,199,4,12,597.279,691.127,-93.848,-0.291,-0.58,-0.01,0.03457,0.10057,32,0.05423,pode ser sorte,0.39,1.74,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,returno,nível no 2º turno (rodadas 20+),high_accel_p90,Acelerações fortes por 90,71,199,4,12,5.864,6.31,-0.446,-0.175,-0.43,0.11,0.2066,0.36729,32,0.2066,sem diferença clara,0.39,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,returno,nível no 2º turno (rodadas 20+),m_per_min,Metros por minuto,71,199,4,12,104.768,106.598,-1.83,-0.297,-1.03,0.58,0.04648,0.11157,32,0.05423,pode ser sorte,0.39,1.74,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,returno,nível no 2º turno (rodadas 20+),psv99,PSV-99 do jogador no jogo (km/h),115,293,4,12,28.642,28.871,-0.229,-0.092,-0.46,0.3,0.40655,0.48347,32,0.40655,sem diferença clara,0.31,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,returno,nível no 2º turno (rodadas 20+),running_distance_p90,Distância em corrida por 90 (m),71,199,4,12,1215.577,1256.105,-40.528,-0.324,-0.8,0.26,0.02438,0.10057,32,0.05423,pode ser sorte,0.39,1.74,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,returno,nível no 2º turno (rodadas 20+),sprint_count_p90,Número de sprints por 90,71,199,4,12,7.36,8.765,-1.405,-0.398,-0.61,-0.16,0.00542,0.05632,32,0.03796,firme,0.39,1.74,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,returno,nível no 2º turno (rodadas 20+),sprint_distance_p90,Distância em sprint por 90 (m),71,199,4,12,140.642,167.957,-27.315,-0.302,-0.53,-0.07,0.03372,0.10057,32,0.05423,pode ser sorte,0.39,1.74,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,turno,nível no 1º turno (rodadas 1–19),distance_p90,Distância por 90 min (m),83,215,4,12,9435.967,9610.422,-174.455,-0.234,-0.87,0.57,0.06665,0.1333,32,0.07776,sem diferença clara,0.36,1.74,0,0,sem diferença clara,1,0.305,0.20356,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,turno,nível no 1º turno (rodadas 1–19),hi_distance_p90,Distância em alta intensidade por 90 (m),83,215,4,12,618.023,690.233,-72.21,-0.453,-0.86,-0.02,0.00083,0.02656,32,0.0058,firme,0.36,1.74,0,0,firme,1,0.076,0.75631,provável,"passa no BH da família, mas o 1º turno não previu o 2º"
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,turno,nível no 1º turno (rodadas 1–19),high_accel_p90,Acelerações fortes por 90,83,215,4,12,6.147,6.123,0.024,-0.061,-0.35,0.2,0.64866,0.6919,32,0.64866,sem diferença clara,0.36,1.74,0,0,sem diferença clara,1,-0.403,0.08695,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,turno,nível no 1º turno (rodadas 1–19),m_per_min,Metros por minuto,83,215,4,12,104.843,106.784,-1.941,-0.235,-0.87,0.57,0.06606,0.1333,32,0.07776,sem diferença clara,0.36,1.74,0,0,sem diferença clara,1,0.305,0.20356,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,turno,nível no 1º turno (rodadas 1–19),psv99,PSV-99 do jogador no jogo (km/h),116,307,4,12,28.617,28.736,-0.119,-0.249,-0.46,-0.05,0.0258,0.10057,32,0.0258,firme,0.31,1.74,0,0,pode ser sorte,1,0.011,0.96283,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,turno,nível no 1º turno (rodadas 1–19),running_distance_p90,Distância em corrida por 90 (m),83,215,4,12,1216.075,1271.45,-55.375,-0.28,-0.95,0.48,0.03245,0.10057,32,0.05679,pode ser sorte,0.36,1.74,0,0,pode ser sorte,1,0.206,0.39773,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,turno,nível no 1º turno (rodadas 1–19),sprint_count_p90,Número de sprints por 90,83,215,4,12,7.903,8.688,-0.785,-0.364,-0.63,0.14,0.00866,0.05632,32,0.03032,firme,0.36,1.74,0,0,pode ser sorte,1,0.065,0.7908,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,posto_por_setor,posto_no_ano_x_setor,turno,nível no 1º turno (rodadas 1–19),sprint_distance_p90,Distância em sprint por 90 (m),83,215,4,12,143.94,162.4,-18.46,-0.332,-0.69,0.09,0.01691,0.09019,32,0.03945,firme,0.36,1.74,0,0,pode ser sorte,1,0.024,0.92354,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,distance_p90,Distância por 90 min (m),15,49,2,7,395.269,-33.975,429.244,1.107,0.76,1.79,0.00017,0.00272,32,0.00059,firme,0.84,2.62,0,0,firme,0,,,provável,passa no BH da família; a porta temporal não roda nesta medida (a medida já contém o 2º turno)
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,hi_distance_p90,Distância em alta intensidade por 90 (m),15,49,2,7,-90.346,10.257,-100.603,-0.628,-1.33,-0.33,0.02001,0.18224,32,0.04669,firme,0.84,2.62,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,high_accel_p90,Acelerações fortes por 90,15,49,2,7,-0.555,-0.74,0.185,-0.135,-1.37,0.3,0.6166,0.68986,32,0.62194,sem diferença clara,0.84,2.62,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,m_per_min,Metros por minuto,15,49,2,7,4.393,-0.381,4.774,1.107,0.76,1.78,0.00017,0.00272,32,0.00059,firme,0.84,2.62,0,0,firme,0,,,provável,passa no BH da família; a porta temporal não roda nesta medida (a medida já contém o 2º turno)
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,psv99,PSV-99 do jogador no jogo (km/h),24,97,2,7,-0.293,0.2,-0.493,-0.129,-0.6,0.18,0.54595,0.67194,32,0.54595,sem diferença clara,0.64,2.62,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,running_distance_p90,Distância em corrida por 90 (m),15,49,2,7,-5.237,-15.303,10.066,0.143,-0.37,0.56,0.62194,0.68986,32,0.62194,sem diferença clara,0.84,2.62,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_count_p90,Número de sprints por 90,15,49,2,7,-0.582,0.346,-0.928,-0.29,-1.1,0.05,0.30475,0.50659,32,0.42665,sem diferença clara,0.84,2.62,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_distance_p90,Distância em sprint por 90 (m),15,49,2,7,-35.622,-9.694,-25.928,-0.63,-1.23,-0.36,0.0313,0.20032,32,0.05477,pode ser sorte,0.84,2.62,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,distance_p90,Distância por 90 min (m),18,44,3,8,-81.403,12.453,-93.856,-0.251,-1.6,0.76,0.43589,0.59536,32,0.68805,sem diferença clara,0.8,2.13,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,hi_distance_p90,Distância em alta intensidade por 90 (m),18,44,3,8,-5.287,-34.572,29.285,0.211,-0.51,0.66,0.44652,0.59536,32,0.68805,sem diferença clara,0.8,2.13,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,high_accel_p90,Acelerações fortes por 90,18,44,3,8,0.329,0.337,-0.008,-0.176,-0.48,0.24,0.49146,0.62907,32,0.68805,sem diferença clara,0.8,2.13,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,m_per_min,Metros por minuto,18,44,3,8,-0.905,0.138,-1.043,-0.251,-1.57,0.76,0.43509,0.59536,32,0.68805,sem diferença clara,0.8,2.13,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,psv99,PSV-99 do jogador no jogo (km/h),36,88,3,8,-0.284,0.122,-0.406,-0.237,-0.57,0.3,0.25708,0.48392,32,0.25708,sem diferença clara,0.56,2.13,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,running_distance_p90,Distância em corrida por 90 (m),18,44,3,8,-42.17,-4.209,-37.961,-0.08,-1.01,0.65,0.79021,0.8157,32,0.79021,sem diferença clara,0.8,2.13,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,sprint_count_p90,Número de sprints por 90,18,44,3,8,0.338,-0.183,0.521,0.077,-0.29,0.36,0.76595,0.8157,32,0.79021,sem diferença clara,0.8,2.13,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,sprint_distance_p90,Distância em sprint por 90 (m),18,44,3,8,2.458,-17.805,20.263,0.264,-0.11,0.62,0.31662,0.50659,32,0.68805,sem diferença clara,0.8,2.13,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,returno,nível no 2º turno (rodadas 20+),distance_p90,Distância por 90 min (m),46,75,3,8,9384.055,9595.753,-211.698,-0.32,-0.97,0.2,0.10326,0.41304,32,0.21777,sem diferença clara,0.53,2.13,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,returno,nível no 2º turno (rodadas 20+),hi_distance_p90,Distância em alta intensidade por 90 (m),46,75,3,8,600.658,660.96,-60.302,-0.294,-0.54,-0.03,0.12444,0.42189,32,0.21777,sem diferença clara,0.53,2.13,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,returno,nível no 2º turno (rodadas 20+),high_accel_p90,Acelerações fortes por 90,46,75,3,8,6.329,6.107,0.222,-0.088,-0.3,0.16,0.62519,0.68986,32,0.62519,sem diferença clara,0.53,2.13,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,placar_D,posto_no_ano,returno,nível no 2º turno (rodadas 20+),m_per_min,Metros por minuto,46,75,3,8,104.266,106.618,-2.352,-0.32,-0.92,0.19,0.10326,0.41304,32,0.21777,sem diferença clara,0.53,2.13,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
