subamostra,setor,comparacao,fronteira,familia,indicador,nome,n_a,n_b,clubes_a,clubes_b,pct_a,pct_b,cru_a,cru_b,d,ic95_lo,ic95_hi,p,q,d_minimo_80,poder_suficiente,selo,passou_bh,passou_bh_nos_dois_cortes,confianca_do_achado
todos,Extremo,CM,com,volume,m_per_min_otip,Metros por minuto SEM a bola,18,53,11,17,30.4,52.6,142.055,144.77,-0.578,-1.33,0.01,0.02642,0.13208,0.78,False,pode ser sorte,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,volume,distance_p90,Distância por 90 min (m),17,26,10,10,53.3,50.0,9825.5,9865.14,-0.028,-0.78,0.64,0.93143,0.95377,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,volume,running_distance_p90,Distância em corrida por 90 min (m),17,26,10,10,50.0,55.8,1383.55,1388.26,-0.018,-0.68,0.65,0.95377,0.95377,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,volume,m_per_min,Metros por minuto,17,26,10,10,53.3,50.0,109.17,109.61,-0.028,-0.79,0.69,0.93143,0.95377,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,volume,m_per_min_tip,Metros por minuto COM a bola,17,26,10,10,30.0,46.8,139.62,143.19,-0.177,-0.87,0.57,0.58379,0.95377,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,volume,m_per_min_otip,Metros por minuto SEM a bola,17,26,10,10,63.3,53.9,148.93,145.1,0.226,-0.56,1.03,0.4786,0.95377,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,com,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),17,53,10,17,56.7,42.1,887.87,809.34,0.253,-0.2,0.7,0.41968,0.61967,0.79,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,com,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,17,53,10,17,55.3,42.1,72.65,69.31,0.236,-0.2,0.66,0.43308,0.61967,0.79,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,com,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),17,53,10,17,50.0,50.0,622.98,609.69,0.175,-0.38,0.71,0.58416,0.61967,0.79,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,17,53,10,17,30.0,50.0,7.32,7.91,-0.276,-0.61,-0.0,0.31756,0.61967,0.79,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,com,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),17,53,10,17,44.7,46.7,530.64,545.41,-0.153,-0.58,0.23,0.61967,0.61967,0.79,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,com,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),17,53,10,17,57.7,46.2,478.25,458.58,0.259,-0.39,0.9,0.38196,0.61967,0.79,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,com,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),18,53,11,17,46.8,42.1,817.225,809.34,-0.212,-0.9,0.47,0.46435,0.65878,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,com,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,18,53,11,17,43.4,42.1,70.13,69.31,-0.154,-0.78,0.47,0.57599,0.65878,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,com,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),18,53,11,17,37.0,50.0,576.69,609.69,-0.319,-1.07,0.32,0.28779,0.65878,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,18,53,11,17,50.5,50.0,8.095,7.91,0.114,-0.41,0.61,0.65878,0.65878,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,com,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),18,53,11,17,46.2,46.7,536.035,545.41,-0.168,-0.77,0.44,0.51086,0.65878,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,com,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),18,53,11,17,30.4,46.2,380.86,458.58,-0.513,-1.19,0.02,0.04513,0.27078,0.78,False,pode ser sorte,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),17,26,10,10,56.7,41.1,887.87,802.54,0.256,-0.3,0.83,0.44694,0.88108,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,17,26,10,10,55.3,39.2,72.65,66.865,0.346,-0.23,1.0,0.30452,0.88108,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),17,26,10,10,50.0,54.6,622.98,610.435,0.049,-0.59,0.64,0.88108,0.88108,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,17,26,10,10,30.0,45.9,7.32,7.815,-0.122,-0.63,0.35,0.70244,0.88108,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),17,26,10,10,44.7,39.2,530.64,518.51,-0.111,-0.63,0.52,0.73537,0.88108,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),17,26,10,10,57.7,50.0,478.25,459.075,0.233,-0.51,0.97,0.47464,0.88108,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),17,53,10,17,60.0,46.7,269.3,220.78,0.146,-0.24,0.53,0.61027,0.8137,0.79,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,com,sprints,sprint_count_p90,Número de sprints por 90,17,53,10,17,50.0,45.0,12.04,11.78,0.283,-0.08,0.69,0.33986,0.67972,0.79,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,17,53,10,17,47.4,43.3,6.95,7.38,0.014,-0.35,0.35,0.96413,0.96413,0.79,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,17,53,10,17,57.9,50.0,5.74,5.66,0.289,-0.32,0.9,0.31063,0.67972,0.79,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),18,53,11,17,48.1,46.7,222.94,220.78,-0.119,-0.66,0.42,0.61831,0.86255,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,com,sprints,sprint_count_p90,Número de sprints por 90,18,53,11,17,50.0,45.0,11.905,11.78,-0.108,-0.68,0.46,0.67489,0.86255,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,18,53,11,17,53.6,43.3,7.71,7.38,0.045,-0.5,0.62,0.86255,0.86255,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,18,53,11,17,35.6,50.0,4.765,5.66,-0.28,-0.82,0.2,0.27954,0.86255,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),17,26,10,10,60.0,47.4,269.3,218.155,0.23,-0.21,0.69,0.48613,0.6175,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,sprints,sprint_count_p90,Número de sprints por 90,17,26,10,10,50.0,39.0,12.04,11.115,0.447,0.01,0.99,0.18623,0.37534,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,17,26,10,10,47.4,35.6,6.95,6.85,0.168,-0.25,0.66,0.6175,0.6175,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,17,26,10,10,57.9,44.8,5.74,5.24,0.431,-0.32,1.24,0.18767,0.37534,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,com,velocidade_maxima,psv99,PSV-99 da temporada (km/h),17,53,10,17,69.7,46.7,29.89,29.37,0.299,-0.1,0.74,0.32533,0.32533,0.79,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,com,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),17,53,10,17,71.1,45.0,32.28,31.44,0.48,0.0,1.02,0.1067,0.2134,0.79,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,com,velocidade_maxima,psv99,PSV-99 da temporada (km/h),18,53,11,17,50.0,46.7,29.305,29.37,-0.073,-0.61,0.55,0.7877,0.7877,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,com,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),18,53,11,17,51.7,45.0,31.71,31.44,0.17,-0.41,0.82,0.51948,0.7877,0.78,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,velocidade_maxima,psv99,PSV-99 da temporada (km/h),17,26,10,10,69.7,44.2,29.89,29.16,0.531,-0.0,1.17,0.12571,0.12571,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,ST,com,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),17,26,10,10,71.1,41.2,32.28,31.4,0.659,-0.08,1.53,0.05354,0.10708,0.89,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,volume,distance_p90,Distância por 90 min (m),8,32,5,13,56.7,42.8,9936.965,9764.465,0.302,-0.68,1.33,0.45699,0.57124,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,volume,running_distance_p90,Distância em corrida por 90 min (m),8,32,5,13,55.0,37.5,1383.625,1298.525,0.465,-0.45,1.52,0.22415,0.56037,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,volume,m_per_min,Metros por minuto,8,32,5,13,56.7,42.8,110.41,108.495,0.302,-0.69,1.3,0.45699,0.57124,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,volume,m_per_min_tip,Metros por minuto COM a bola,8,32,5,13,30.0,38.4,140.175,140.59,-0.141,-1.06,0.72,0.73873,0.73873,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,volume,m_per_min_otip,Metros por minuto SEM a bola,8,32,5,13,77.5,56.0,153.975,145.97,0.511,-0.52,1.46,0.22129,0.56037,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,volume,distance_p90,Distância por 90 min (m),15,32,9,13,52.6,42.8,9852.69,9764.465,-0.073,-0.89,0.72,0.81676,0.81676,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,volume,running_distance_p90,Distância em corrida por 90 min (m),15,32,9,13,44.7,37.5,1309.58,1298.525,-0.094,-0.91,0.67,0.76454,0.81676,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,volume,m_per_min,Metros por minuto,15,32,9,13,52.6,42.8,109.47,108.495,-0.073,-0.9,0.73,0.81676,0.81676,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,volume,m_per_min_tip,Metros por minuto COM a bola,15,32,9,13,52.6,38.4,142.6,140.59,0.152,-0.39,0.63,0.61587,0.81676,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,volume,m_per_min_otip,Metros por minuto SEM a bola,15,32,9,13,39.5,56.0,143.76,145.97,-0.447,-1.37,0.27,0.13553,0.67765,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),8,32,5,13,55.8,45.8,866.97,818.705,0.186,-0.59,0.83,0.66386,0.86281,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,8,32,5,13,55.0,53.3,73.885,72.875,0.07,-0.69,0.62,0.86281,0.86281,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),8,32,5,13,48.3,51.7,603.11,609.76,0.126,-0.65,0.78,0.76249,0.86281,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,alta_intensidade,high_accel_p90,Acelerações fortes por 90,8,32,5,13,30.0,58.3,7.57,8.205,-0.489,-1.2,-0.04,0.14157,0.42471,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),8,32,5,13,42.5,45.0,526.555,512.545,-0.251,-0.89,0.34,0.55237,0.86281,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),8,32,5,13,75.0,50.0,537.63,459.03,0.599,-0.24,1.24,0.11603,0.42471,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),15,32,9,13,47.4,45.8,814.61,818.705,-0.415,-1.23,0.2,0.20426,0.34562,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,15,32,9,13,39.5,53.3,68.91,72.875,-0.482,-1.13,0.03,0.12772,0.34562,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),15,32,9,13,39.5,51.7,575.53,609.76,-0.359,-1.26,0.3,0.28802,0.34562,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,alta_intensidade,high_accel_p90,Acelerações fortes por 90,15,32,9,13,48.3,58.3,8.06,8.205,-0.076,-0.72,0.5,0.79953,0.79953,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),15,32,9,13,40.0,45.0,527.51,512.545,-0.337,-0.91,0.17,0.23335,0.34562,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),15,32,9,13,34.2,50.0,383.64,459.03,-0.58,-1.35,0.01,0.06074,0.34562,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,sprints,sprint_distance_p90,Distância em sprint por 90 (m),8,32,5,13,62.5,50.0,282.32,227.445,0.009,-0.63,0.5,0.98017,0.98017,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,sprints,sprint_count_p90,Número de sprints por 90,8,32,5,13,60.0,55.8,13.395,12.71,0.154,-0.54,0.62,0.67048,0.89397,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,8,32,5,13,45.0,51.3,7.285,7.715,-0.232,-0.88,0.21,0.55296,0.89397,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,8,32,5,13,72.5,61.0,8.14,5.965,0.485,-0.22,0.96,0.18373,0.73493,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,sprints,sprint_distance_p90,Distância em sprint por 90 (m),15,32,9,13,46.2,50.0,219.03,227.445,-0.407,-1.0,0.12,0.14763,0.19684,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,sprints,sprint_count_p90,Número de sprints por 90,15,32,9,13,50.0,55.8,11.5,12.71,-0.473,-1.14,0.04,0.11217,0.19684,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,15,32,9,13,50.0,51.3,7.38,7.715,-0.278,-0.88,0.26,0.3341,0.3341,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,15,32,9,13,39.5,61.0,4.67,5.965,-0.474,-1.1,-0.01,0.1311,0.19684,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,velocidade_maxima,psv99,PSV-99 da temporada (km/h),8,32,5,13,60.0,57.5,29.93,29.63,0.328,-0.28,0.88,0.40061,0.40061,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,SM,sem,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),8,32,5,13,71.7,52.5,32.22,31.7,0.489,-0.31,1.22,0.20856,0.40061,1.14,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,velocidade_maxima,psv99,PSV-99 da temporada (km/h),15,32,9,13,44.7,57.5,29.07,29.63,-0.405,-1.07,0.21,0.18459,0.36919,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Extremo,CM,sem,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),15,32,9,13,42.1,52.5,31.1,31.7,-0.166,-0.85,0.45,0.57511,0.57511,0.9,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Atacante,SM,com,volume,distance_p90,Distância por 90 min (m),23,76,14,25,56.4,47.5,9515.13,9362.2,0.275,-0.19,0.78,0.29298,0.4883,0.67,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Atacante,SM,com,volume,running_distance_p90,Distância em corrida por 90 min (m),23,76,14,25,61.5,48.1,1262.94,1189.4,0.204,-0.24,0.66,0.43515,0.54393,0.67,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Atacante,SM,com,volume,m_per_min,Metros por minuto,23,76,14,25,56.4,47.5,105.72,104.025,0.275,-0.19,0.77,0.29298,0.4883,0.67,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Atacante,SM,com,volume,m_per_min_tip,Metros por minuto COM a bola,23,76,14,25,50.0,53.8,135.23,135.495,0.086,-0.36,0.53,0.72918,0.72918,0.67,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Atacante,SM,com,volume,m_per_min_otip,Metros por minuto SEM a bola,23,76,14,25,67.5,47.3,148.46,142.97,0.48,-0.04,1.03,0.06947,0.34734,0.67,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Atacante,CM,com,volume,distance_p90,Distância por 90 min (m),24,76,12,25,42.6,47.5,9360.3,9362.2,-0.027,-0.59,0.44,0.91603,0.91603,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Atacante,CM,com,volume,running_distance_p90,Distância em corrida por 90 min (m),24,76,12,25,30.4,48.1,1146.8,1189.4,-0.348,-0.83,0.07,0.15504,0.77518,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Atacante,CM,com,volume,m_per_min,Metros por minuto,24,76,12,25,42.6,47.5,104.0,104.025,-0.027,-0.57,0.48,0.91603,0.91603,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
todos,Atacante,CM,com,volume,m_per_min_tip,Metros por minuto COM a bola,24,76,12,25,50.0,53.8,135.25,135.495,-0.047,-0.56,0.42,0.84671,0.91603,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
