temporada,clube,faixa,trave,fronteira,dist_g4,no_recorte,jogador,posicao,setor,idade_na_temporada,sc_player_id,sc_nome,sc_short_name,wyscout_player_id,nascimento,minutos_wy,jogos_wy,fatia_pct,sc_matches,sc_min_medio,sc_min_tot,sc_poucos_jogos,tem_fisico,elegivel,titular,titular_ordem,clube_sc,clube_confere,clubes_no_ano_sc,cobertura_clube_pct,cobertura_baixa,distance_p90,running_distance_p90,m_per_min,m_per_min_tip,m_per_min_otip,hi_distance_p90,hi_count_p90,hsr_distance_p90,high_accel_p90,hi_distance_p30tip,hi_distance_p30otip,sprint_distance_p90,sprint_count_p90,sprint_count_p30tip,sprint_count_p30otip,psv99,psv99_top5,distance_p90_m60,running_distance_p90_m60,m_per_min_m60,hi_distance_p90_m60,hi_count_p90_m60,hsr_distance_p90_m60,high_accel_p90_m60,sprint_distance_p90_m60,sprint_count_p90_m60,psv99_m60,identidade
2022,Brusque,Cai,0,0,-28,1,Luiz Antônio,LDMF,Volante,31.0,173000,Luiz Antônio de Souza Soares,Luiz Antônio,40511,1991-03-11,1016.0,20.0,27.0,20,50.9,1017,0,1,1,0,,,,,85.0,0,9617.34,1376.12,106.86,133.09,148.76,581.25,48.39,460.15,5.93,252.4,409.5,121.1,6.46,2.17,4.21,27.8,29.22,,,,,,,,,,,
2022,Brusque,Cai,0,0,-28,1,Felipe Manoel,LDMF,Volante,32.0,177414,Felipe Manoel Gonçalves,Felipe Manoel,46794,1989-11-04,308.0,10.0,8.2,10,30.7,307,0,1,0,0,,,,,85.0,0,10103.79,1364.87,112.26,134.12,157.95,515.12,45.42,425.75,6.45,151.99,412.83,89.37,5.57,0.96,3.41,26.76,27.9,,,,,,,,,,,
2022,Brusque,Cai,0,0,-28,1,Wallace,LCB,Zaga,34.0,,,,,,2921.0,30.0,77.5,,,,,0,0,1,1,,,,85.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Brusque,Cai,0,0,-28,1,Éverton Alemão,RCB,Zaga,29.0,177387,Éverton Paulo Strieder,Éverton Alemão,299034,1993-06-01,2265.0,23.0,60.1,23,98.6,2268,0,1,1,1,2,,,,85.0,0,8867.77,874.37,98.53,119.04,136.22,356.15,31.74,276.29,4.84,106.79,290.12,79.86,4.32,0.86,3.29,28.7,31.92,,,,,,,,,,,
2022,Brusque,Cai,0,0,-28,1,Bruno Aguiar,RCB,Zaga,36.0,172990,Bruno Henrique Fortunato Aguiar,Bruno Aguiar,41202,1986-03-25,1144.0,13.0,30.4,13,88.1,1145,0,1,1,0,,,,,85.0,0,8740.96,940.86,97.12,114.53,141.47,400.63,33.01,306.39,5.27,101.7,363.01,94.24,4.64,0.99,3.82,28.25,30.16,,,,,,,,,,,
2022,Brusque,Cai,0,0,-28,1,Jeferson,LCB,Zaga,30.0,,,,,,902.0,9.0,23.9,,,,,0,0,0,,,,,85.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Brusque,Cai,0,0,-28,1,Ianson,RCB,Zaga,27.0,177388,Ianson Acosta Soares,Ianson,370336,1995-07-15,415.0,5.0,11.0,5,82.9,414,1,1,0,0,,,,,85.0,0,8470.54,718.06,94.12,108.73,132.12,337.96,29.54,247.17,3.91,77.99,284.91,90.79,3.69,0.5,3.25,28.2,28.2,,,,,,,,,,,
2022,Brusque,Cai,0,0,-28,1,Lucas Barboza,RCB,Zaga,26.0,172995,Lucas Barboza Rodrigues,Lucas Barboza,439358,1996-03-14,94.0,1.0,2.5,1,94.2,94,1,1,0,0,,,,,85.0,0,9285.94,978.17,103.18,125.04,131.83,478.58,42.99,344.84,6.69,174.59,288.04,133.73,5.73,2.46,1.91,29.2,29.2,,,,,,,,,,,
2022,Brusque,Cai,0,0,-28,1,Sandro Silva,LCB,Zaga,34.0,301870,Sandro Silva de Souza,Sandro Silva,41287,1988-05-17,94.0,1.0,2.5,1,94.2,94,1,1,0,0,,,,,85.0,0,8841.75,886.47,98.24,115.49,130.53,274.16,23.88,241.68,4.78,59.02,205.74,32.48,2.87,0.0,1.91,25.9,25.9,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Anselmo Ramon,CF,Atacante,34.0,53098,Anselmo Ramon Alves Erculano,Anselmo Ramon,40840,1988-06-23,2960.0,32.0,79.1,31,93.1,2886,0,1,1,1,1,,,,88.9,0,8985.71,1084.93,99.84,128.11,131.28,563.17,48.43,450.03,7.58,352.3,295.49,113.15,7.2,3.74,3.49,27.59,30.7,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Gabriel Conceição,CF,Atacante,21.0,175766,Gabriel da Conceição dos Santos,Gabriel Conceição,618553,2001-07-01,1078.0,26.0,28.8,24,44.1,1058,0,1,1,1,2,,,,88.9,0,9922.32,1367.06,110.25,144.81,146.85,850.2,70.87,612.57,8.59,508.25,479.31,237.63,12.85,7.17,7.37,29.28,32.16,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Gustavo Apis,LW,Extremo,23.0,53108,Gustavo Apis Pascoal de Farias,Gustavo Apis,558293,1999-06-14,99.0,3.0,2.6,3,33.1,99,1,1,0,0,,,,,88.9,0,9663.87,1232.99,107.38,139.85,158.85,619.21,52.51,455.36,3.62,218.18,615.6,163.86,5.43,1.14,7.31,27.37,27.37,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Willie,LWF,Extremo,29.0,38657,Willie Hortencio Barbosa,Willie,217545,1993-05-15,54.0,2.0,1.4,2,27.2,54,1,1,0,0,,,,,88.9,0,10069.51,1364.91,111.88,144.14,125.28,934.23,76.2,617.85,3.31,592.88,280.99,316.38,13.25,8.21,6.34,28.2,28.2,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Diogo Silva,GK,Goleiro,36.0,,,,,,3564.0,36.0,95.2,,,,,0,0,1,1,,,,88.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Raul Prata,RB,Lateral,34.0,32841,Raul Prata,Raul Prata,46127,1987-07-14,2482.0,31.0,66.3,29,81.3,2358,0,1,1,1,1,,,,88.9,0,9727.78,1277.7,108.09,134.83,144.09,728.55,64.34,546.17,9.35,372.0,452.09,182.39,11.18,5.99,6.13,28.92,31.12,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Guilherme Romão,LB,Lateral,24.0,175764,Guilherme Kennedy Romão,Guilherme Romão,507475,1997-10-07,2241.0,27.0,59.9,26,82.6,2147,0,1,1,1,2,,,,88.9,0,9751.88,1291.5,108.35,135.06,144.51,771.87,63.02,569.74,7.63,421.55,466.79,202.13,11.15,5.98,6.16,29.92,31.46,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Reginaldo,RB,Lateral,29.0,,,,,,1947.0,33.0,52.0,,,,,0,0,0,,,,,88.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Fabinho,RAMF,Meia,22.0,,,,,,2166.0,31.0,57.9,,,,,0,0,1,1,,,,88.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Rafael Longuine,AMF,Meia,32.0,175762,Rafael Vinicius Carvalho Longuine,Rafael Longuine,49209,1990-05-30,1962.0,26.0,52.4,25,74.6,1864,0,1,1,1,2,,,,88.9,0,10164.64,1421.73,112.94,150.33,151.59,662.59,48.33,525.81,4.54,410.82,372.27,136.78,6.03,3.57,2.91,27.55,29.86,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Emerson Negueba,LAMF,Meia,21.0,175769,Emerson Ramon Bezerra Oliveira,Emerson Negueba,736879,2000-11-24,1928.0,28.0,51.5,27,68.8,1858,0,1,1,0,,,,,88.9,0,9694.37,1234.38,107.72,143.0,139.0,956.91,81.67,610.89,11.24,623.97,504.25,346.02,16.18,10.37,8.4,31.46,33.54,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Richard Rodrigues,LAMF,Meia,22.0,27331,Richard Alexandre Birkheun Rodrigues,Richard Rodrigues,517599,1999-10-11,1388.0,26.0,37.1,24,56.6,1358,0,1,1,0,,,,,88.9,0,9970.79,1367.75,110.79,144.89,141.52,865.54,69.94,625.84,6.1,583.78,392.93,239.7,11.6,7.92,4.37,28.98,31.52,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Paulinho Moccelin,LAMF,Meia,28.0,53112,Paulo Roberto Moccelin,Paulinho Moccelin,250677,1994-03-16,811.0,13.0,21.7,12,61.0,732,0,1,0,0,,,,,88.9,0,10176.98,1454.89,113.08,145.72,147.7,961.94,74.87,689.28,6.76,586.21,534.58,272.66,13.4,7.32,8.56,29.91,31.02,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Bruninho,AMF,Meia,22.0,25222,Bruno Roberto Pereira da Silva,Bruninho,487936,2000-04-27,541.0,14.0,14.5,11,44.2,486,0,1,0,0,,,,,88.9,0,10197.25,1491.35,113.3,157.5,139.51,865.84,74.37,625.88,9.25,617.25,359.67,239.95,12.21,9.64,3.93,29.37,31.72,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Jalysson,RCMF,Meia,20.0,177394,Jalysson Gabriel de Melo Bispo,Jalysson,557956,2001-07-16,527.0,10.0,14.1,10,52.6,526,0,1,0,0,,,,,88.9,0,9756.67,1278.16,108.41,141.96,149.15,710.66,55.42,530.56,5.82,399.15,440.78,180.1,8.55,4.66,4.64,29.04,30.82,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Maicon,AMF,Meia,36.0,28308,Maicon Thiago Pereira de Souza,Maicon,40761,1985-09-14,320.0,5.0,8.5,5,64.1,321,1,1,0,0,,,,,88.9,0,10338.19,1546.59,114.87,148.12,145.67,432.9,35.09,346.71,2.81,208.45,235.58,86.19,3.09,1.01,1.62,26.38,26.38,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Vico,AMF,Meia,25.0,31843,Vinicius Duarte,Vico,495469,1996-12-03,263.0,8.0,7.0,8,32.9,263,0,1,0,0,,,,,88.9,0,10036.34,1447.94,111.51,144.89,150.62,741.76,58.85,576.51,8.21,461.17,400.98,165.25,8.21,5.06,2.77,28.39,29.44,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,David Braw,AMF,Meia,19.0,177393,David Medeiros dos Santos,David Braw,802063,2003-04-23,187.0,7.0,5.0,7,26.9,188,1,1,0,0,,,,,88.9,0,10176.59,1429.24,113.07,142.31,165.03,655.97,47.4,527.17,6.22,241.45,578.02,128.8,6.22,1.21,3.71,27.21,28.5,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Maycon Douglas,RAMF,Meia,25.0,43393,Maycon Douglas Oliveira Silva,Maycon Douglas,417787,1996-08-27,186.0,6.0,5.0,6,31.1,186,1,1,0,0,,,,,88.9,0,9109.93,1090.82,101.22,128.73,135.16,728.18,63.26,487.7,8.69,428.71,402.48,240.47,9.66,4.76,4.97,29.58,30.28,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Wesley Pomba,RAMF,Meia,20.0,177430,Wesley da Conceição Duarte Moreira,Wesley Pomba,551608,2002-06-02,90.0,5.0,2.4,4,22.1,88,1,1,0,0,,,,,88.9,0,10307.24,1556.85,114.52,158.73,146.42,949.82,80.6,628.45,10.2,743.63,366.18,321.37,14.28,12.51,4.41,30.7,30.7,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Yago Henrique,RDMF,Volante,27.0,175763,Yago Henrique Severino dos Santos,Yago Henrique,269755,1995-07-07,1995.0,27.0,53.3,26,76.3,1984,0,1,1,1,1,,,,88.9,0,10264.88,1433.63,114.05,141.63,158.84,545.86,44.04,427.03,4.17,223.56,406.8,118.83,5.17,1.57,3.45,28.33,30.78,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Claudinei,DMF,Volante,33.0,175765,Claudinei Junio De Souza,Claudinei,45618,1988-10-08,1400.0,21.0,37.4,19,68.7,1306,0,1,1,1,2,,,,88.9,0,9428.2,1083.61,104.76,127.25,147.22,472.57,36.67,366.01,4.48,132.8,385.94,106.56,4.34,0.58,2.79,27.72,29.68,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Juninho Valoura,LDMF,Volante,36.0,31707,Paulo Roberto Valoura Junior,Juninho Valoura,43151,1986-03-20,1072.0,12.0,28.6,10,87.0,870,0,1,1,0,,,,,88.9,0,10082.1,1416.23,112.02,149.72,152.25,600.13,46.67,501.71,4.66,260.36,436.39,98.42,5.28,2.12,3.31,26.62,27.72,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Marthã,LDMF,Volante,25.0,29603,Martan Fernando Gonçalves Pimenta,Marthã,483448,1997-06-20,1058.0,18.0,28.3,18,58.8,1059,0,1,1,0,,,,,88.9,0,10047.48,1331.81,111.64,144.09,158.33,535.09,42.93,437.16,4.68,162.9,469.34,97.92,4.51,0.67,3.51,26.99,29.62,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Uillian Correia,LDMF,Volante,32.0,24844,Uillian Correia Granemann,Uillian Correia,46775,1989-09-27,1054.0,20.0,28.2,17,50.9,865,0,1,1,0,,,,,88.9,0,9908.21,1394.87,110.09,136.74,154.14,607.28,47.31,495.91,4.89,230.97,464.23,111.37,5.72,1.27,4.27,26.95,29.46,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Gum,RCB,Zaga,36.0,31800,Wellington Pereira Rodrigues,Gum,41164,1986-01-04,2461.0,28.0,65.7,27,87.7,2367,0,1,1,1,1,,,,88.9,0,9412.48,1060.49,104.58,127.08,139.38,432.84,35.78,336.88,5.25,146.22,312.75,95.96,5.28,1.67,3.38,28.04,30.76,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Wellington Carvalho,LCB,Zaga,29.0,177392,Wellington Carvalho dos Santos,Wellington Carvalho,207141,1993-02-15,1829.0,23.0,48.9,21,82.3,1729,0,1,1,1,2,,,,88.9,0,9099.64,1043.09,101.11,124.42,135.97,429.05,35.93,334.18,5.21,176.46,288.09,94.87,5.21,1.98,3.25,28.36,30.44,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Diego Ivo,LCB,Zaga,33.0,177391,Diego Ivo Pires,Diego Ivo,41066,1989-04-06,1361.0,18.0,36.4,17,77.5,1318,0,1,1,0,,,,,88.9,0,8987.43,965.85,99.86,124.97,133.16,402.19,30.81,316.8,5.4,150.78,282.75,85.38,3.83,1.34,2.25,27.92,30.92,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Gilvan,LCB,Zaga,32.0,32832,Gilvan Souza Correa,Gilvan,40642,1989-11-10,1083.0,14.0,28.9,14,77.7,1088,0,1,1,0,,,,,88.9,0,9400.35,1127.98,104.45,120.84,145.47,504.78,34.84,384.13,4.97,146.26,399.26,120.65,4.8,1.52,3.39,28.28,30.1,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Iago Mendonça,LCB,Zaga,22.0,31788,Iago Pereira Mendonça,Iago Mendonça,487290,1999-08-16,800.0,13.0,21.4,10,75.9,759,0,1,0,0,,,,,88.9,0,9423.93,1107.1,104.71,135.39,144.87,564.88,40.93,418.35,4.63,239.76,429.28,146.53,6.76,2.18,4.93,29.74,31.14,,,,,,,,,,,
2022,CRB,Meio,0,0,-12,1,Matheus Mega,RCB,Zaga,22.0,177429,Matheus Miguel Guimaraes Alves,Matheus Mega,604025,1999-09-09,322.0,5.0,8.6,5,64.4,322,1,1,0,0,,,,,88.9,0,9282.88,1097.26,103.14,134.67,138.41,511.48,43.58,381.58,5.59,228.5,359.32,129.89,6.7,1.65,4.76,27.76,27.76,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Lucas Barcelos,CF,Atacante,23.0,31805,Lucas Barcelos Damasceno,Lucas Barcelos,636013,1998-07-19,1779.0,26.0,47.6,25,69.4,1736,0,1,1,1,1,,,,80.0,0,9970.57,1289.27,110.78,142.26,141.76,924.15,87.42,611.3,8.76,641.65,410.73,312.86,17.52,12.54,6.42,31.16,33.42,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Rodrigo Rodrigues,CF,Atacante,26.0,175737,Rodrigo Rodrigues Silva,Rodrigo Rodrigues,422254,1996-06-18,1645.0,29.0,44.0,27,57.6,1555,0,1,1,1,2,,,,80.0,0,9943.03,1366.26,110.48,135.43,149.74,750.95,62.79,558.19,9.43,443.11,395.62,192.76,9.66,5.69,4.2,28.97,31.4,,,,,,,,,,,nome_colide
2022,CSA,Cai,0,1,-20,1,Élton,CF,Atacante,36.0,32991,Élton Rodrigues Brandão,Élton,40567,1985-08-01,907.0,14.0,24.3,14,64.8,907,0,1,1,0,,,,,80.0,0,9456.6,1146.56,105.07,130.85,138.33,712.99,57.08,550.4,8.73,419.85,385.33,162.59,8.24,5.41,3.36,27.59,28.92,,,,,,,,,,,nome_colide
2022,CSA,Cai,0,1,-20,1,Bruno Mezenga,CF,Atacante,33.0,175739,Bruno Ferreira Mombra Rosa,Bruno Mezenga,33233,1988-08-08,710.0,13.0,19.0,12,53.8,645,0,1,0,0,,,,,80.0,0,9965.9,1537.04,110.73,138.2,156.9,801.03,61.39,649.5,8.37,395.64,541.45,151.53,9.07,3.71,5.28,26.68,27.74,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Sassá,CF,Atacante,28.0,31605,Luiz Ricardo Alves,Sassá,144296,1994-01-11,130.0,6.0,3.5,5,21.4,107,1,1,0,0,,,,,80.0,0,9719.83,1315.06,108.0,141.67,151.2,973.25,63.99,716.46,7.58,507.34,765.77,256.78,10.94,2.92,7.33,27.6,27.6,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Marco Túlio,RWF,Extremo,24.0,177434,Marco Túlio Oliveira Lemos,Marco Túlio,363996,1998-03-13,542.0,10.0,14.5,10,54.1,541,0,1,0,0,,,,,80.0,0,10313.01,1565.02,114.59,145.83,153.84,983.47,77.09,729.73,8.66,568.74,600.08,253.73,11.65,6.7,5.99,28.22,29.3,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Rogério,LW,Extremo,31.0,28234,José Rogério de Oliveira Melo,Rogério,44402,1990-12-24,383.0,11.0,10.2,11,34.7,382,0,1,0,0,,,,,80.0,0,10260.47,1508.51,114.01,149.61,147.74,900.86,76.13,669.4,6.84,587.15,424.72,231.46,12.96,8.43,4.21,28.4,29.52,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Lucas Lourenço,RW,Extremo,21.0,32820,Lucas Lourenço Andrade,Lucas Lourenço,501159,2001-01-23,248.0,6.0,6.6,6,41.5,249,1,1,0,0,,,,,80.0,0,9967.23,1297.64,110.75,145.19,141.46,727.14,66.56,544.81,9.04,493.97,368.22,182.33,10.49,8.04,4.47,28.25,28.58,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Marcelo Carné,GK,Goleiro,32.0,,,,,,3268.0,34.0,87.4,,,,,0,0,1,1,,,,80.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Diego Renan,LB,Lateral,32.0,25259,Diego Renan de Lima Ferreira,Diego Renan,40824,1990-01-26,2844.0,30.0,76.1,29,94.7,2745,0,1,1,1,1,,,,80.0,0,9383.49,1210.78,104.26,129.64,137.18,571.64,44.29,450.68,5.93,309.75,343.29,120.96,5.74,2.97,2.81,27.62,30.5,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Igor Inocêncio,RB,Lateral,24.0,68816,Igor Inocêncio de Oliveira,Igor Inocêncio,488098,1998-04-20,1597.0,23.0,42.7,21,71.1,1494,0,1,1,1,2,,,,80.0,0,10458.44,1530.33,116.2,147.49,151.21,759.17,60.08,584.95,5.97,444.01,410.42,174.21,9.52,5.95,3.98,28.18,29.72,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Lucas Marques,RB,Lateral,24.0,175744,Lucas Alexandre Marques Otaviano,Lucas Marques,490892,1998-06-10,1381.0,22.0,36.9,21,61.0,1281,0,1,1,0,,,,,80.0,0,10069.11,1409.71,111.88,142.71,145.06,858.43,74.07,633.0,11.81,501.34,474.41,225.43,11.81,7.32,5.23,28.94,30.9,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Felipe Augusto,LB,Lateral,30.0,3354,Felipe Augusto Ferreira Batista,Felipe Augusto,268230,1992-03-06,635.0,12.0,17.0,10,49.8,498,0,1,0,0,,,,,80.0,0,10251.69,1432.23,113.91,142.93,148.07,912.65,71.75,628.37,9.04,637.68,424.1,284.28,12.29,8.68,5.04,30.05,31.1,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Jonathan,RB,Lateral,29.0,32947,Jonathan Francisco Lemos,Jonathan,42538,1992-08-25,555.0,11.0,1.7,9,52.5,473,0,1,0,0,,,,,80.0,0,9680.36,1268.55,107.56,140.56,143.06,555.06,49.7,450.33,7.43,292.5,363.6,104.73,6.47,2.45,3.31,26.99,27.96,,,,,,,,,,,nome_colide
2022,CSA,Cai,0,1,-20,1,Edson Lucas,LB,Lateral,21.0,175738,Edson Lucas Pereira,Edson Lucas,730631,2000-07-30,516.0,11.0,13.8,10,49.8,498,0,1,0,0,,,,,80.0,0,10422.56,1404.55,115.81,144.05,147.7,849.78,74.29,626.53,9.94,474.11,455.97,223.25,13.02,7.46,5.82,28.65,30.1,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Éverton Silva,RB,Lateral,33.0,183982,Éverton José Modesto da Silva,Éverton Silva,45415,1988-08-04,341.0,5.0,9.1,5,67.9,340,1,1,0,0,,,,,80.0,0,9677.77,1130.71,107.53,131.07,141.49,772.79,66.76,515.28,9.01,405.94,440.04,257.51,12.19,6.29,6.13,30.94,30.94,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Ernandes,LB,Lateral,34.0,31871,Ernandes Dias Luz,Ernandes,45413,1987-11-11,324.0,6.0,8.7,6,54.0,324,1,1,0,0,,,,,80.0,0,9942.24,1439.89,110.47,144.47,149.09,851.37,64.19,639.36,8.06,443.12,541.24,212.01,9.73,4.31,5.82,29.07,29.26,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Cedric,RB,Lateral,24.0,177471,Ilson Cedric Borges de Accacio Lima,Cedric,469111,1998-02-14,105.0,2.0,2.8,2,52.7,105,1,1,0,0,,,,,80.0,0,10133.32,1571.51,112.59,145.45,160.54,1139.58,89.63,769.11,6.83,478.03,976.27,370.47,16.22,7.4,12.48,30.1,30.1,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Gabriel,AMF,Meia,32.0,,,,,,2743.0,31.0,73.4,,,,,0,0,1,1,,,,80.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Osvaldo,LAMF,Meia,35.0,28288,Osvaldo Lourenço Filho,Osvaldo,40771,1987-04-11,2144.0,33.0,57.3,31,64.3,1994,0,1,1,1,2,,,,80.0,0,9585.61,1263.77,106.51,138.39,138.27,865.73,73.58,601.62,8.03,577.56,411.77,264.11,13.0,9.01,5.09,30.16,32.74,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Lourenço,RAMF,Meia,24.0,31673,João Paulo Ferreira Lourenço,Lourenço,498459,1997-09-07,1908.0,31.0,51.0,29,60.7,1760,0,1,1,0,,,,,80.0,0,10305.07,1367.3,114.5,147.26,156.13,662.17,56.21,489.1,6.09,408.79,373.35,173.07,8.49,4.57,4.47,29.06,32.06,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Yann Rolim,AMF,Meia,27.0,175742,Yann Del Pino Rolim,Yann Rolim,259297,1995-03-15,1071.0,23.0,28.6,22,47.3,1040,0,1,1,0,,,,,80.0,0,10476.82,1567.87,116.41,150.98,158.18,764.59,67.25,593.91,6.49,495.57,411.67,170.68,9.61,5.89,3.85,27.7,30.5,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,H. Canteros,AMF,Meia,33.0,29500,Héctor Miguel Canteros,H. Canteros,86619,1989-03-15,402.0,8.0,10.8,7,43.1,301,1,1,0,0,,,,,80.0,0,11208.98,2104.3,124.54,162.73,164.26,656.75,49.85,554.66,4.48,414.29,285.4,102.1,5.67,3.36,1.98,25.9,26.34,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Didira,RAMF,Meia,34.0,31773,Cicero dos Santos,Didira,41679,1988-06-09,383.0,9.0,10.2,9,42.5,383,0,1,0,0,,,,,80.0,0,10420.13,1742.8,115.78,153.51,151.96,798.06,65.58,618.47,7.99,509.39,418.48,179.59,8.23,4.77,3.9,27.72,28.5,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Dalberto,RAMF,Meia,27.0,31518,Dalberto Luan Belo,Dalberto,290254,1994-09-15,333.0,6.0,8.9,6,55.6,334,1,1,0,0,,,,,80.0,0,9995.87,1399.55,111.07,145.51,147.5,975.64,83.06,654.74,7.82,701.6,450.54,320.9,16.18,10.29,6.49,29.53,29.72,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,J. Mercado,RAMF,Meia,20.0,141743,John Anthony Mercado Cuero,J. Mercado,547600,2002-06-03,272.0,9.0,7.3,8,29.4,235,0,1,0,0,,,,,80.0,0,10057.17,1389.23,111.75,140.26,141.27,909.7,84.96,632.23,11.86,538.34,432.12,277.46,16.46,9.79,6.77,30.74,31.84,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,William,LCMF,Meia,35.0,23335,William Fernando da Silva,William,44388,1986-11-20,33.0,3.0,0.9,3,11.0,33,1,1,0,0,,,,,80.0,0,12164.3,2216.64,135.16,171.96,158.29,1258.09,95.31,836.01,13.62,650.1,561.04,422.09,16.34,6.99,10.02,28.2,28.2,,,,,,,,,,,nome_colide
2022,CSA,Cai,0,1,-20,1,Tito,LCMF,Meia,21.0,175741,Gebson Gomes dos Santos,Tito,611197,2000-07-26,16.0,1.0,0.4,1,15.6,16,1,1,0,0,,,,,80.0,0,11401.93,1493.25,126.69,170.59,148.6,463.02,52.09,434.08,5.79,291.89,195.57,28.94,0.0,0.0,0.0,24.2,24.2,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Geovane,LDMF,Volante,33.0,31646,Geovane Batista de Faria,Geovane,47160,1989-02-20,2749.0,33.0,73.5,32,82.8,2650,0,1,1,1,1,,,,80.0,0,10893.27,1774.3,121.04,154.55,167.9,641.91,50.95,521.36,4.79,156.23,561.22,120.55,5.5,0.75,4.5,27.38,29.92,,,,,,,,,,,nome_colide
2022,CSA,Cai,0,1,-20,1,Giva,RDMF,Volante,23.0,31909,Geovane Silva Santos,Giva,411444,1999-02-22,1609.0,24.0,43.0,23,67.6,1555,0,1,1,1,2,,,,80.0,0,10063.95,1332.94,111.82,138.29,154.33,527.72,42.78,406.46,3.82,225.26,361.96,121.27,5.44,1.81,3.02,27.77,29.78,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Rickson,LDMF,Volante,24.0,25157,Rickson Barbosa Sá da Conceição,Rickson,520883,1998-03-04,591.0,7.0,15.8,6,81.7,490,1,1,0,0,,,,,80.0,0,10095.52,1411.52,112.17,135.98,155.77,639.88,55.05,489.96,4.77,301.32,416.69,149.92,7.71,3.83,4.41,29.28,29.74,,,,,,,,,,,
2022,CSA,Cai,0,1,-20,1,Gabriel Tonini,RDMF,Volante,26.0,211251,Gabriel Andre Tonini,Gabriel Tonini,491915,1996-05-12,57.0,3.0,1.5,2,9.9,20,1,1,0,0,,,,,80.0,0,10167.12,1488.87,112.97,,139.81,719.39,77.4,569.14,9.11,,110.68,150.25,9.11,,0.0,27.7,27.7,,,,,,,,,,,
